,precinct_id,precinct_name,,contest,contest_name,,,,,,,,choice,choice_name,,,party,candidate_party,vote_type_id,vote_type,,vote_total
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,10,Polling,,0,
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,20,Early Voting,,0,
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,30,Central Count,,0,
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,999999,Total,,137,
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,10,Polling,,38,
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,20,Early Voting,,41,
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,30,Central Count,,10,
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,999999,Total,,89,
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,10,Polling,,14,
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,20,Early Voting,,15,
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,30,Central Count,,3,
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,999999,Total,,32,
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,10,Polling,,0,
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,20,Early Voting,,0,
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,30,Central Count,,0,
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,999999,Total,,0,
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,10,Polling,,0,
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,20,Early Voting,,0,
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,30,Central Count,,0,
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,999999,Total,,0,
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,10,YES,,0,NP,,10,Polling,,18,
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,10,YES,,0,NP,,20,Early Voting,,19,
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,10,YES,,0,NP,,30,Central Count,,7,
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,10,YES,,0,NP,,999999,Total,,44,
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,20,NO,,0,NP,,10,Polling,,6,
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,20,NO,,0,NP,,20,Early Voting,,7,
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,20,NO,,0,NP,,30,Central Count,,0,
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,20,NO,,0,NP,,999999,Total,,13,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,10,Polling,,0,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,20,Early Voting,,0,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,30,Central Count,,0,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,999999,Total,,137,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,10,Polling,,38,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,20,Early Voting,,41,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,30,Central Count,,10,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,999999,Total,,89,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,10,Polling,,15,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,20,Early Voting,,14,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,30,Central Count,,4,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,999999,Total,,33,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,10,Polling,,0,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,20,Early Voting,,0,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,30,Central Count,,0,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,999999,Total,,0,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,10,Polling,,0,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,20,Early Voting,,0,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,30,Central Count,,0,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,999999,Total,,0,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,10,YES,,0,NP,,10,Polling,,17,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,10,YES,,0,NP,,20,Early Voting,,19,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,10,YES,,0,NP,,30,Central Count,,6,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,10,YES,,0,NP,,999999,Total,,42,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,20,NO,,0,NP,,10,Polling,,6,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,20,NO,,0,NP,,20,Early Voting,,8,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,20,NO,,0,NP,,30,Central Count,,0,
,59,059 CIBOLA,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,20,NO,,0,NP,,999999,Total,,14,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,10,Polling,,0,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,20,Early Voting,,0,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,30,Central Count,,0,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,999999,Total,,137,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,10,Polling,,38,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,20,Early Voting,,41,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,30,Central Count,,10,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,999999,Total,,89,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,10,Polling,,4,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,20,Early Voting,,9,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,30,Central Count,,1,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,999999,Total,,14,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,10,Polling,,0,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,20,Early Voting,,0,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,30,Central Count,,0,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,999999,Total,,0,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,10,Polling,,0,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,20,Early Voting,,0,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,30,Central Count,,0,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,999999,Total,,0,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,10,YES,,0,NP,,10,Polling,,19,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,10,YES,,0,NP,,20,Early Voting,,16,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,10,YES,,0,NP,,30,Central Count,,5,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,10,YES,,0,NP,,999999,Total,,40,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,20,NO,,0,NP,,10,Polling,,15,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,20,NO,,0,NP,,20,Early Voting,,16,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,20,NO,,0,NP,,30,Central Count,,4,
,59,059 CIBOLA,,1220,Proposition 205,,0,NP,,0,NP,,20,NO,,0,NP,,999999,Total,,35,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,10,Polling,,0,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,20,Early Voting,,0,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,30,Central Count,,0,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,999999,Total,,137,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,10,Polling,,38,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,20,Early Voting,,41,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,30,Central Count,,10,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,999999,Total,,89,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,10,Polling,,4,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,20,Early Voting,,7,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,30,Central Count,,1,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,999999,Total,,12,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,10,Polling,,0,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,20,Early Voting,,0,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,30,Central Count,,0,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,999999,Total,,0,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,10,Polling,,0,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,20,Early Voting,,0,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,30,Central Count,,0,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,999999,Total,,0,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,10,YES,,0,NP,,10,Polling,,23,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,10,YES,,0,NP,,20,Early Voting,,19,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,10,YES,,0,NP,,30,Central Count,,7,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,10,YES,,0,NP,,999999,Total,,49,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,20,NO,,0,NP,,10,Polling,,11,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,20,NO,,0,NP,,20,Early Voting,,15,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,20,NO,,0,NP,,30,Central Count,,2,
,59,059 CIBOLA,,1230,Proposition 206,,0,NP,,0,NP,,20,NO,,0,NP,,999999,Total,,28,
,60,060 EHRENBERG,,999999,Race Statistics,,0,NP,,0,NP,,999999,Number of Precincts,,0,NP,,10,Polling,,1,
,60,060 EHRENBERG,,999999,Race Statistics,,0,NP,,0,NP,,999999,Number of Precincts,,0,NP,,20,Early Voting,,1,
,60,060 EHRENBERG,,999999,Race Statistics,,0,NP,,0,NP,,999999,Number of Precincts,,0,NP,,30,Central Count,,1,
,60,060 EHRENBERG,,999999,Race Statistics,,0,NP,,0,NP,,999999,Number of Precincts,,0,NP,,999999,Total,,1,
,60,060 EHRENBERG,,999999,Race Statistics,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,60,060 EHRENBERG,,999999,Race Statistics,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,60,060 EHRENBERG,,999999,Race Statistics,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,60,060 EHRENBERG,,999999,Race Statistics,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,10,Polling,,0,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,20,Early Voting,,0,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,30,Central Count,,0,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,999999,Total,,467,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,10,Polling,,104,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,20,Early Voting,,101,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,30,Central Count,,54,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,999999,Total,,259,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,10,Polling,,0,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,20,Early Voting,,0,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,30,Central Count,,0,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,999999,Total,,0,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,10,Polling,,1,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,20,Early Voting,,0,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,30,Central Count,,0,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,999999,Total,,1,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,10,Polling,,0,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,20,Early Voting,,0,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,30,Central Count,,0,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,999999,Total,,0,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,10,TRUMP / PENCE,,1,REP,1,10,Polling,,72,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,10,TRUMP / PENCE,,1,REP,1,20,Early Voting,,77,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,10,TRUMP / PENCE,,1,REP,1,30,Central Count,,30,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,10,TRUMP / PENCE,,1,REP,1,999999,Total,,179,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,20,CLINTON / KAINE,,2,DEM,2,10,Polling,,23,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,20,CLINTON / KAINE,,2,DEM,2,20,Early Voting,,19,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,20,CLINTON / KAINE,,2,DEM,2,30,Central Count,,22,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,20,CLINTON / KAINE,,2,DEM,2,999999,Total,,64,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,30,JOHNSON / WELD,,3,LIB,3,10,Polling,,3,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,30,JOHNSON / WELD,,3,LIB,3,20,Early Voting,,2,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,30,JOHNSON / WELD,,3,LIB,3,30,Central Count,,1,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,30,JOHNSON / WELD,,3,LIB,3,999999,Total,,6,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,40,STEIN / BARAKA,,4,GRN,4,10,Polling,,3,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,40,STEIN / BARAKA,,4,GRN,4,20,Early Voting,,1,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,40,STEIN / BARAKA,,4,GRN,4,30,Central Count,,0,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,40,STEIN / BARAKA,,4,GRN,4,999999,Total,,4,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,50,Write-in,,0,NP,,10,Polling,,2,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,50,Write-in,,0,NP,,20,Early Voting,,2,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,50,Write-in,,0,NP,,30,Central Count,,1,
,60,060 EHRENBERG,,100,Presidential Electors,,0,NP,,0,NP,,50,Write-in,,0,NP,,999999,Total,,5,
,60,060 EHRENBERG,,110,United States Senator,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,60,060 EHRENBERG,,110,United States Senator,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,60,060 EHRENBERG,,110,United States Senator,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,60,060 EHRENBERG,,110,United States Senator,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
,60,060 EHRENBERG,,110,United States Senator,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,60,060 EHRENBERG,,110,United States Senator,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,60,060 EHRENBERG,,110,United States Senator,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
