county,precinct,office,recount,district,party,candidate,votes,election_day,early_voting,provisional
Cochise,22 PORTAL,U.S. Senate,,,DEM,Mark Kelly,138,3,135,0
Cochise,23 SAN SIMON,U.S. Senate,,,DEM,Mark Kelly,33,8,25,0
Cochise,24 ST DAVID,U.S. Senate,,,DEM,Mark Kelly,348,37,311,0
Cochise,25 SUNIZONA,U.S. Senate,,,DEM,Mark Kelly,130,16,114,0
Cochise,26 SV AVENIDA DEL SOL,U.S. Senate,,,DEM,Mark Kelly,664,75,588,1
Cochise,27 SV BUFFALO SOLDIER,U.S. Senate,,,DEM,Mark Kelly,763,89,673,1
Cochise,28 SV BUSBY,U.S. Senate,,,DEM,Mark Kelly,503,64,437,2
Cochise,29 SV CARMELITA,U.S. Senate,,,DEM,Mark Kelly,305,46,258,1
Cochise,30 SV CLOUD,U.S. Senate,,,DEM,Mark Kelly,223,25,196,2
Cochise,31 SV COLLEGE,U.S. Senate,,,DEM,Mark Kelly,462,64,398,0
Cochise,32 SV COUNTRY CLUB,U.S. Senate,,,DEM,Mark Kelly,718,40,678,0
Cochise,33 SV ESTATES,U.S. Senate,,,DEM,Mark Kelly,522,66,456,0
Cochise,34 SV HOPI,U.S. Senate,,,DEM,Mark Kelly,434,57,377,0
Cochise,35 SV MOSON,U.S. Senate,,,DEM,Mark Kelly,403,50,352,1
Cochise,36 SV PUEBLO DEL SOL,U.S. Senate,,,DEM,Mark Kelly,363,41,322,0
Cochise,37 SV RAMSEY,U.S. Senate,,,DEM,Mark Kelly,394,30,364,0
Cochise,38 SV SNYDER,U.S. Senate,,,DEM,Mark Kelly,351,42,309,0
Cochise,39 SV SOLDIER CREEK,U.S. Senate,,,DEM,Mark Kelly,517,83,432,2
Cochise,40 SV TOWN & COUNTRY,U.S. Senate,,,DEM,Mark Kelly,537,56,481,0
Cochise,41 SV VILLAGE MEADOWS,U.S. Senate,,,DEM,Mark Kelly,638,86,552,0
Cochise,42 SV VISTA VILLAGE,U.S. Senate,,,DEM,Mark Kelly,468,61,407,0
Cochise,43 SV YAQUI,U.S. Senate,,,DEM,Mark Kelly,622,49,573,0
Cochise,44 TOMBSTONE,U.S. Senate,,,DEM,Mark Kelly,320,66,254,0
Cochise,45 WEBB,U.S. Senate,,,DEM,Mark Kelly,130,27,102,1
Cochise,46 WHETSTONE,U.S. Senate,,,DEM,Mark Kelly,472,54,418,0
Cochise,47 WI KANSAS SETTLEMENT,U.S. Senate,,,DEM,Mark Kelly,254,40,214,0
Cochise,48 WI STEWART,U.S. Senate,,,DEM,Mark Kelly,192,32,160,0
Cochise,49 WI WILLCOX,U.S. Senate,,,DEM,Mark Kelly,198,37,159,2
Cochise,50 DO GRAND,U.S. Senate,,,DEM,Mark Kelly,19,2,17,0
Cochise,51 BI SACRAMENTO,U.S. Senate,,,DEM,Mark Kelly,22,1,21,0
Cochise,52 THREE CANYONS,U.S. Senate,,,DEM,Mark Kelly,160,9,151,0
Cochise,53 GREENBUSH,U.S. Senate,,,DEM,Mark Kelly,48,5,42,1
Cochise,54 PARKER,U.S. Senate,,,DEM,Mark Kelly,4,0,4,0
Cochise,55 MONTEZUMA,U.S. Senate,,,DEM,Mark Kelly,0,0,0,0
Cochise,01 BE BENSON,U.S. Senate,,,LIB,Marc J. Victor,30,6,24,0
Cochise,02 BE J-SIX,U.S. Senate,,,LIB,Marc J. Victor,34,4,30,0
Cochise,03 BE SAN PEDRO,U.S. Senate,,,LIB,Marc J. Victor,30,1,29,0
Cochise,04 BI BISBEE,U.S. Senate,,,LIB,Marc J. Victor,11,3,8,0
Cochise,05 BI DON LUIS,U.S. Senate,,,LIB,Marc J. Victor,19,1,18,0
Cochise,06 BI WARREN,U.S. Senate,,,LIB,Marc J. Victor,22,4,17,1
Cochise,07 BOWIE,U.S. Senate,,,LIB,Marc J. Victor,8,2,5,1
Cochise,08 COCHISE STRONGHOLD,U.S. Senate,,,LIB,Marc J. Victor,37,10,27,0
Cochise,09 DO CALVARY,U.S. Senate,,,LIB,Marc J. Victor,8,0,8,0
Cochise,10 DO CARLSON,U.S. Senate,,,LIB,Marc J. Victor,15,2,13,0
Cochise,11 DO CASTRO PARK,U.S. Senate,,,LIB,Marc J. Victor,20,1,19,0
Cochise,12 DO GADSDEN,U.S. Senate,,,LIB,Marc J. Victor,10,1,9,0
Cochise,13 DO SUNNYSIDE,U.S. Senate,,,LIB,Marc J. Victor,16,2,14,0
Cochise,14 GREATER SAN PEDRO,U.S. Senate,,,LIB,Marc J. Victor,54,7,47,0
Cochise,15 HEREFORD,U.S. Senate,,,LIB,Marc J. Victor,36,7,29,0
Cochise,16 HUACHUCA,U.S. Senate,,,LIB,Marc J. Victor,31,6,25,0
Cochise,17 MCNEAL,U.S. Senate,,,LIB,Marc J. Victor,15,8,7,0
Cochise,18 NACO,U.S. Senate,,,LIB,Marc J. Victor,3,0,3,0
Cochise,19 PALOMINAS,U.S. Senate,,,LIB,Marc J. Victor,31,6,25,0
Cochise,20 PIRTLEVILLE,U.S. Senate,,,LIB,Marc J. Victor,23,4,19,0
Cochise,21 POMERENE,U.S. Senate,,,LIB,Marc J. Victor,21,3,18,0
Cochise,22 PORTAL,U.S. Senate,,,LIB,Marc J. Victor,3,0,3,0
Cochise,23 SAN SIMON,U.S. Senate,,,LIB,Marc J. Victor,1,0,1,0
Cochise,24 ST DAVID,U.S. Senate,,,LIB,Marc J. Victor,39,5,34,0
Cochise,25 SUNIZONA,U.S. Senate,,,LIB,Marc J. Victor,10,1,9,0
Cochise,26 SV AVENIDA DEL SOL,U.S. Senate,,,LIB,Marc J. Victor,31,6,25,0
Cochise,27 SV BUFFALO SOLDIER,U.S. Senate,,,LIB,Marc J. Victor,50,10,40,0
Cochise,28 SV BUSBY,U.S. Senate,,,LIB,Marc J. Victor,37,9,28,0
Cochise,29 SV CARMELITA,U.S. Senate,,,LIB,Marc J. Victor,28,9,19,0
Cochise,30 SV CLOUD,U.S. Senate,,,LIB,Marc J. Victor,21,4,17,0
Cochise,31 SV COLLEGE,U.S. Senate,,,LIB,Marc J. Victor,38,4,33,1
Cochise,32 SV COUNTRY CLUB,U.S. Senate,,,LIB,Marc J. Victor,40,4,36,0
Cochise,33 SV ESTATES,U.S. Senate,,,LIB,Marc J. Victor,29,3,26,0
Cochise,34 SV HOPI,U.S. Senate,,,LIB,Marc J. Victor,53,11,42,0
Cochise,35 SV MOSON,U.S. Senate,,,LIB,Marc J. Victor,50,8,42,0
Cochise,36 SV PUEBLO DEL SOL,U.S. Senate,,,LIB,Marc J. Victor,42,10,32,0
Cochise,37 SV RAMSEY,U.S. Senate,,,LIB,Marc J. Victor,33,7,26,0
Cochise,38 SV SNYDER,U.S. Senate,,,LIB,Marc J. Victor,18,7,11,0
Cochise,39 SV SOLDIER CREEK,U.S. Senate,,,LIB,Marc J. Victor,53,15,37,1
Cochise,40 SV TOWN & COUNTRY,U.S. Senate,,,LIB,Marc J. Victor,36,6,30,0
Cochise,41 SV VILLAGE MEADOWS,U.S. Senate,,,LIB,Marc J. Victor,42,7,35,0
Cochise,42 SV VISTA VILLAGE,U.S. Senate,,,LIB,Marc J. Victor,37,9,28,0
Cochise,43 SV YAQUI,U.S. Senate,,,LIB,Marc J. Victor,28,1,27,0
Cochise,44 TOMBSTONE,U.S. Senate,,,LIB,Marc J. Victor,37,10,26,1
Cochise,45 WEBB,U.S. Senate,,,LIB,Marc J. Victor,9,3,6,0
Cochise,46 WHETSTONE,U.S. Senate,,,LIB,Marc J. Victor,59,13,46,0
Cochise,47 WI KANSAS SETTLEMENT,U.S. Senate,,,LIB,Marc J. Victor,22,5,17,0
Cochise,48 WI STEWART,U.S. Senate,,,LIB,Marc J. Victor,23,8,15,0
Cochise,49 WI WILLCOX,U.S. Senate,,,LIB,Marc J. Victor,22,6,16,0
Cochise,50 DO GRAND,U.S. Senate,,,LIB,Marc J. Victor,3,0,3,0
Cochise,51 BI SACRAMENTO,U.S. Senate,,,LIB,Marc J. Victor,1,1,0,0
Cochise,52 THREE CANYONS,U.S. Senate,,,LIB,Marc J. Victor,9,3,6,0
Cochise,53 GREENBUSH,U.S. Senate,,,LIB,Marc J. Victor,5,0,5,0
Cochise,54 PARKER,U.S. Senate,,,LIB,Marc J. Victor,0,0,0,0
Cochise,55 MONTEZUMA,U.S. Senate,,,LIB,Marc J. Victor,0,0,0,0
Cochise,01 BE BENSON,U.S. Senate,,,,Write-in,1,1,0,0
Cochise,02 BE J-SIX,U.S. Senate,,,,Write-in,1,1,0,0
Cochise,03 BE SAN PEDRO,U.S. Senate,,,,Write-in,2,0,2,0
Cochise,04 BI BISBEE,U.S. Senate,,,,Write-in,0,0,0,0
Cochise,05 BI DON LUIS,U.S. Senate,,,,Write-in,1,0,1,0
Cochise,06 BI WARREN,U.S. Senate,,,,Write-in,3,0,3,0
Cochise,07 BOWIE,U.S. Senate,,,,Write-in,1,1,0,0
Cochise,08 COCHISE STRONGHOLD,U.S. Senate,,,,Write-in,0,0,0,0
Cochise,09 DO CALVARY,U.S. Senate,,,,Write-in,0,0,0,0
Cochise,10 DO CARLSON,U.S. Senate,,,,Write-in,0,0,0,0
Cochise,11 DO CASTRO PARK,U.S. Senate,,,,Write-in,3,0,3,0
Cochise,12 DO GADSDEN,U.S. Senate,,,,Write-in,0,0,0,0
Cochise,13 DO SUNNYSIDE,U.S. Senate,,,,Write-in,0,0,0,0
Cochise,14 GREATER SAN PEDRO,U.S. Senate,,,,Write-in,3,1,2,0
Cochise,15 HEREFORD,U.S. Senate,,,,Write-in,0,0,0,0
Cochise,16 HUACHUCA,U.S. Senate,,,,Write-in,0,0,0,0
Cochise,17 MCNEAL,U.S. Senate,,,,Write-in,1,0,1,0
Cochise,18 NACO,U.S. Senate,,,,Write-in,1,1,0,0
Cochise,19 PALOMINAS,U.S. Senate,,,,Write-in,4,3,1,0
Cochise,20 PIRTLEVILLE,U.S. Senate,,,,Write-in,0,0,0,0
Cochise,21 POMERENE,U.S. Senate,,,,Write-in,2,1,1,0
Cochise,22 PORTAL,U.S. Senate,,,,Write-in,1,1,0,0
Cochise,23 SAN SIMON,U.S. Senate,,,,Write-in,0,0,0,0
Cochise,24 ST DAVID,U.S. Senate,,,,Write-in,1,0,1,0
Cochise,25 SUNIZONA,U.S. Senate,,,,Write-in,1,1,0,0
Cochise,26 SV AVENIDA DEL SOL,U.S. Senate,,,,Write-in,2,1,1,0
Cochise,27 SV BUFFALO SOLDIER,U.S. Senate,,,,Write-in,1,0,1,0
Cochise,28 SV BUSBY,U.S. Senate,,,,Write-in,0,0,0,0
Cochise,29 SV CARMELITA,U.S. Senate,,,,Write-in,1,0,1,0
Cochise,30 SV CLOUD,U.S. Senate,,,,Write-in,2,1,1,0
Cochise,31 SV COLLEGE,U.S. Senate,,,,Write-in,0,0,0,0
Cochise,32 SV COUNTRY CLUB,U.S. Senate,,,,Write-in,1,0,1,0
Cochise,33 SV ESTATES,U.S. Senate,,,,Write-in,3,0,3,0
Cochise,34 SV HOPI,U.S. Senate,,,,Write-in,3,1,2,0
Cochise,35 SV MOSON,U.S. Senate,,,,Write-in,5,1,4,0
Cochise,36 SV PUEBLO DEL SOL,U.S. Senate,,,,Write-in,0,0,0,0
Cochise,37 SV RAMSEY,U.S. Senate,,,,Write-in,1,1,0,0
Cochise,38 SV SNYDER,U.S. Senate,,,,Write-in,0,0,0,0
Cochise,39 SV SOLDIER CREEK,U.S. Senate,,,,Write-in,1,0,1,0
Cochise,40 SV TOWN & COUNTRY,U.S. Senate,,,,Write-in,5,3,2,0
Cochise,41 SV VILLAGE MEADOWS,U.S. Senate,,,,Write-in,0,0,0,0
Cochise,42 SV VISTA VILLAGE,U.S. Senate,,,,Write-in,1,1,0,0
Cochise,43 SV YAQUI,U.S. Senate,,,,Write-in,1,0,1,0
Cochise,44 TOMBSTONE,U.S. Senate,,,,Write-in,5,2,3,0
Cochise,45 WEBB,U.S. Senate,,,,Write-in,3,1,2,0
Cochise,46 WHETSTONE,U.S. Senate,,,,Write-in,4,0,4,0
Cochise,47 WI KANSAS SETTLEMENT,U.S. Senate,,,,Write-in,2,1,1,0
Cochise,48 WI STEWART,U.S. Senate,,,,Write-in,0,0,0,0
Cochise,49 WI WILLCOX,U.S. Senate,,,,Write-in,0,0,0,0
Cochise,50 DO GRAND,U.S. Senate,,,,Write-in,0,0,0,0
Cochise,51 BI SACRAMENTO,U.S. Senate,,,,Write-in,0,0,0,0
Cochise,52 THREE CANYONS,U.S. Senate,,,,Write-in,0,0,0,0
Cochise,53 GREENBUSH,U.S. Senate,,,,Write-in,0,0,0,0
Cochise,54 PARKER,U.S. Senate,,,,Write-in,0,0,0,0
Cochise,55 MONTEZUMA,U.S. Senate,,,,Write-in,0,0,0,0
Cochise,01 BE BENSON,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,02 BE J-SIX,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,03 BE SAN PEDRO,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,04 BI BISBEE,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,05 BI DON LUIS,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,06 BI WARREN,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,07 BOWIE,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,08 COCHISE STRONGHOLD,U.S. Senate,,,,Over Votes,1,0,1,0
Cochise,09 DO CALVARY,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,10 DO CARLSON,U.S. Senate,,,,Over Votes,1,0,1,0
Cochise,11 DO CASTRO PARK,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,12 DO GADSDEN,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,13 DO SUNNYSIDE,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,14 GREATER SAN PEDRO,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,15 HEREFORD,U.S. Senate,,,,Over Votes,1,0,1,0
Cochise,16 HUACHUCA,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,17 MCNEAL,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,18 NACO,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,19 PALOMINAS,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,20 PIRTLEVILLE,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,21 POMERENE,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,22 PORTAL,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,23 SAN SIMON,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,24 ST DAVID,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,25 SUNIZONA,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,26 SV AVENIDA DEL SOL,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,27 SV BUFFALO SOLDIER,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,28 SV BUSBY,U.S. Senate,,,,Over Votes,1,0,1,0
Cochise,29 SV CARMELITA,U.S. Senate,,,,Over Votes,2,0,2,0
Cochise,30 SV CLOUD,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,31 SV COLLEGE,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,32 SV COUNTRY CLUB,U.S. Senate,,,,Over Votes,1,0,1,0
Cochise,33 SV ESTATES,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,34 SV HOPI,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,35 SV MOSON,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,36 SV PUEBLO DEL SOL,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,37 SV RAMSEY,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,38 SV SNYDER,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,39 SV SOLDIER CREEK,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,40 SV TOWN & COUNTRY,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,41 SV VILLAGE MEADOWS,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,42 SV VISTA VILLAGE,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,43 SV YAQUI,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,44 TOMBSTONE,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,45 WEBB,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,46 WHETSTONE,U.S. Senate,,,,Over Votes,1,0,1,0
Cochise,47 WI KANSAS SETTLEMENT,U.S. Senate,,,,Over Votes,1,0,1,0
Cochise,48 WI STEWART,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,49 WI WILLCOX,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,50 DO GRAND,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,51 BI SACRAMENTO,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,52 THREE CANYONS,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,53 GREENBUSH,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,54 PARKER,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,55 MONTEZUMA,U.S. Senate,,,,Over Votes,0,0,0,0
Cochise,01 BE BENSON,U.S. Senate,,,,Under Votes,8,3,5,0
Cochise,02 BE J-SIX,U.S. Senate,,,,Under Votes,7,1,6,0
Cochise,03 BE SAN PEDRO,U.S. Senate,,,,Under Votes,7,0,7,0
Cochise,04 BI BISBEE,U.S. Senate,,,,Under Votes,4,1,3,0
Cochise,05 BI DON LUIS,U.S. Senate,,,,Under Votes,4,0,4,0
Cochise,06 BI WARREN,U.S. Senate,,,,Under Votes,7,0,7,0
Cochise,07 BOWIE,U.S. Senate,,,,Under Votes,0,0,0,0
Cochise,08 COCHISE STRONGHOLD,U.S. Senate,,,,Under Votes,6,0,6,0
Cochise,09 DO CALVARY,U.S. Senate,,,,Under Votes,2,1,1,0
Cochise,10 DO CARLSON,U.S. Senate,,,,Under Votes,5,1,4,0
Cochise,11 DO CASTRO PARK,U.S. Senate,,,,Under Votes,2,1,1,0
Cochise,12 DO GADSDEN,U.S. Senate,,,,Under Votes,4,0,4,0
Cochise,13 DO SUNNYSIDE,U.S. Senate,,,,Under Votes,4,0,4,0
Cochise,14 GREATER SAN PEDRO,U.S. Senate,,,,Under Votes,6,3,3,0
Cochise,15 HEREFORD,U.S. Senate,,,,Under Votes,6,2,4,0
Cochise,16 HUACHUCA,U.S. Senate,,,,Under Votes,2,0,2,0
Cochise,17 MCNEAL,U.S. Senate,,,,Under Votes,5,1,4,0
Cochise,18 NACO,U.S. Senate,,,,Under Votes,1,0,1,0
Cochise,19 PALOMINAS,U.S. Senate,,,,Under Votes,4,0,4,0
Cochise,20 PIRTLEVILLE,U.S. Senate,,,,Under Votes,4,0,4,0
Cochise,21 POMERENE,U.S. Senate,,,,Under Votes,2,0,2,0
Cochise,22 PORTAL,U.S. Senate,,,,Under Votes,0,0,0,0
Cochise,23 SAN SIMON,U.S. Senate,,,,Under Votes,0,0,0,0
Cochise,24 ST DAVID,U.S. Senate,,,,Under Votes,13,1,12,0
Cochise,25 SUNIZONA,U.S. Senate,,,,Under Votes,3,0,3,0
Cochise,26 SV AVENIDA DEL SOL,U.S. Senate,,,,Under Votes,7,0,7,0
Cochise,27 SV BUFFALO SOLDIER,U.S. Senate,,,,Under Votes,9,0,9,0
Cochise,28 SV BUSBY,U.S. Senate,,,,Under Votes,5,0,5,0
Cochise,29 SV CARMELITA,U.S. Senate,,,,Under Votes,4,0,4,0
Cochise,30 SV CLOUD,U.S. Senate,,,,Under Votes,5,1,4,0
Cochise,31 SV COLLEGE,U.S. Senate,,,,Under Votes,7,0,7,0
Cochise,32 SV COUNTRY CLUB,U.S. Senate,,,,Under Votes,12,1,11,0
Cochise,33 SV ESTATES,U.S. Senate,,,,Under Votes,7,0,7,0
Cochise,34 SV HOPI,U.S. Senate,,,,Under Votes,7,0,7,0
Cochise,35 SV MOSON,U.S. Senate,,,,Under Votes,8,1,7,0
Cochise,36 SV PUEBLO DEL SOL,U.S. Senate,,,,Under Votes,7,1,6,0
Cochise,37 SV RAMSEY,U.S. Senate,,,,Under Votes,4,0,4,0
Cochise,38 SV SNYDER,U.S. Senate,,,,Under Votes,5,0,5,0
Cochise,39 SV SOLDIER CREEK,U.S. Senate,,,,Under Votes,6,1,5,0
Cochise,40 SV TOWN & COUNTRY,U.S. Senate,,,,Under Votes,7,0,7,0
Cochise,41 SV VILLAGE MEADOWS,U.S. Senate,,,,Under Votes,7,1,6,0
Cochise,42 SV VISTA VILLAGE,U.S. Senate,,,,Under Votes,8,0,8,0
Cochise,43 SV YAQUI,U.S. Senate,,,,Under Votes,11,1,10,0
Cochise,44 TOMBSTONE,U.S. Senate,,,,Under Votes,12,2,10,0
Cochise,45 WEBB,U.S. Senate,,,,Under Votes,2,1,1,0
Cochise,46 WHETSTONE,U.S. Senate,,,,Under Votes,15,3,12,0
Cochise,47 WI KANSAS SETTLEMENT,U.S. Senate,,,,Under Votes,6,1,4,1
Cochise,48 WI STEWART,U.S. Senate,,,,Under Votes,10,4,6,0
Cochise,49 WI WILLCOX,U.S. Senate,,,,Under Votes,3,3,0,0
Cochise,50 DO GRAND,U.S. Senate,,,,Under Votes,0,0,0,0
Cochise,51 BI SACRAMENTO,U.S. Senate,,,,Under Votes,0,0,0,0
Cochise,52 THREE CANYONS,U.S. Senate,,,,Under Votes,3,0,3,0
Cochise,53 GREENBUSH,U.S. Senate,,,,Under Votes,1,0,1,0
Cochise,54 PARKER,U.S. Senate,,,,Under Votes,0,0,0,0
Cochise,55 MONTEZUMA,U.S. Senate,,,,Under Votes,0,0,0,0
Cochise,01 BE BENSON,U.S. House,,6,REP,Juan Cisomani,724,254,468,2
Cochise,02 BE J-SIX,U.S. House,,6,REP,Juan Cisomani,1072,367,700,5
Cochise,03 BE SAN PEDRO,U.S. House,,6,REP,Juan Cisomani,813,259,554,0
Cochise,04 BI BISBEE,U.S. House,,6,REP,Juan Cisomani,0,0,0,0
Cochise,05 BI DON LUIS,U.S. House,,6,REP,Juan Cisomani,0,0,0,0
Cochise,06 BI WARREN,U.S. House,,6,REP,Juan Cisomani,0,0,0,0
Cochise,07 BOWIE,U.S. House,,6,REP,Juan Cisomani,114,52,55,7
Cochise,08 COCHISE STRONGHOLD,U.S. House,,6,REP,Juan Cisomani,846,321,525,0
Cochise,09 DO CALVARY,U.S. House,,6,REP,Juan Cisomani,0,0,0,0
Cochise,10 DO CARLSON,U.S. House,,6,REP,Juan Cisomani,0,0,0,0
Cochise,11 DO CASTRO PARK,U.S. House,,6,REP,Juan Cisomani,0,0,0,0
Cochise,12 DO GADSDEN,U.S. House,,6,REP,Juan Cisomani,0,0,0,0
Cochise,13 DO SUNNYSIDE,U.S. House,,6,REP,Juan Cisomani,0,0,0,0
Cochise,14 GREATER SAN PEDRO,U.S. House,,6,REP,Juan Cisomani,913,335,574,4
Cochise,15 HEREFORD,U.S. House,,6,REP,Juan Cisomani,786,253,531,2
Cochise,16 HUACHUCA,U.S. House,,6,REP,Juan Cisomani,321,140,177,4
Cochise,17 MCNEAL,U.S. House,,6,REP,Juan Cisomani,460,208,252,0
Cochise,18 NACO,U.S. House,,6,REP,Juan Cisomani,0,0,0,0
Cochise,19 PALOMINAS,U.S. House,,6,REP,Juan Cisomani,0,0,0,0
Cochise,20 PIRTLEVILLE,U.S. House,,6,REP,Juan Cisomani,0,0,0,0
Cochise,21 POMERENE,U.S. House,,6,REP,Juan Cisomani,575,195,380,0
Cochise,22 PORTAL,U.S. House,,6,REP,Juan Cisomani,142,12,130,0
Cochise,23 SAN SIMON,U.S. House,,6,REP,Juan Cisomani,112,30,80,2
Cochise,24 ST DAVID,U.S. House,,6,REP,Juan Cisomani,1063,395,668,0
Cochise,25 SUNIZONA,U.S. House,,6,REP,Juan Cisomani,269,111,158,0
Cochise,26 SV AVENIDA DEL SOL,U.S. House,,6,REP,Juan Cisomani,946,295,650,1
Cochise,27 SV BUFFALO SOLDIER,U.S. House,,6,REP,Juan Cisomani,1245,440,802,3
Cochise,28 SV BUSBY,U.S. House,,6,REP,Juan Cisomani,561,167,389,5
Cochise,29 SV CARMELITA,U.S. House,,6,REP,Juan Cisomani,391,124,263,4
Cochise,30 SV CLOUD,U.S. House,,6,REP,Juan Cisomani,287,87,197,3
Cochise,31 SV COLLEGE,U.S. House,,6,REP,Juan Cisomani,671,199,470,2
Cochise,32 SV COUNTRY CLUB,U.S. House,,6,REP,Juan Cisomani,1132,256,875,1
Cochise,33 SV ESTATES,U.S. House,,6,REP,Juan Cisomani,756,254,501,1
Cochise,34 SV HOPI,U.S. House,,6,REP,Juan Cisomani,553,172,381,0
Cochise,35 SV MOSON,U.S. House,,6,REP,Juan Cisomani,1035,405,628,2
Cochise,36 SV PUEBLO DEL SOL,U.S. House,,6,REP,Juan Cisomani,543,170,370,3
Cochise,37 SV RAMSEY,U.S. House,,6,REP,Juan Cisomani,770,241,528,1
Cochise,38 SV SNYDER,U.S. House,,6,REP,Juan Cisomani,451,180,267,4
Cochise,39 SV SOLDIER CREEK,U.S. House,,6,REP,Juan Cisomani,617,234,380,3
Cochise,40 SV TOWN & COUNTRY,U.S. House,,6,REP,Juan Cisomani,931,263,666,2
Cochise,41 SV VILLAGE MEADOWS,U.S. House,,6,REP,Juan Cisomani,1093,325,766,2
Cochise,42 SV VISTA VILLAGE,U.S. House,,6,REP,Juan Cisomani,617,215,399,3
Cochise,43 SV YAQUI,U.S. House,,6,REP,Juan Cisomani,1188,333,853,2
Cochise,44 TOMBSTONE,U.S. House,,6,REP,Juan Cisomani,812,385,424,3
Cochise,45 WEBB,U.S. House,,6,REP,Juan Cisomani,279,137,140,2
Cochise,46 WHETSTONE,U.S. House,,6,REP,Juan Cisomani,1141,450,688,3
Cochise,47 WI KANSAS SETTLEMENT,U.S. House,,6,REP,Juan Cisomani,668,290,373,5
Cochise,48 WI STEWART,U.S. House,,6,REP,Juan Cisomani,627,258,366,3
Cochise,49 WI WILLCOX,U.S. House,,6,REP,Juan Cisomani,400,180,217,3
Cochise,50 DO GRAND,U.S. House,,6,REP,Juan Cisomani,56,23,33,0
Cochise,51 BI SACRAMENTO,U.S. House,,6,REP,Juan Cisomani,42,9,33,0
Cochise,52 THREE CANYONS,U.S. House,,6,REP,Juan Cisomani,0,0,0,0
Cochise,53 GREENBUSH,U.S. House,,6,REP,Juan Cisomani,147,39,108,0
Cochise,54 PARKER,U.S. House,,6,REP,Juan Cisomani,11,2,9,0
Cochise,55 MONTEZUMA,U.S. House,,6,REP,Juan Cisomani,0,0,0,0
Cochise,01 BE BENSON,U.S. House,,6,DEM,Kristen Engel,334,26,308,0
Cochise,02 BE J-SIX,U.S. House,,6,DEM,Kristen Engel,362,28,334,0
Cochise,03 BE SAN PEDRO,U.S. House,,6,DEM,Kristen Engel,432,41,391,0
Cochise,04 BI BISBEE,U.S. House,,6,DEM,Kristen Engel,0,0,0,0
Cochise,05 BI DON LUIS,U.S. House,,6,DEM,Kristen Engel,0,0,0,0
Cochise,06 BI WARREN,U.S. House,,6,DEM,Kristen Engel,0,0,0,0
Cochise,07 BOWIE,U.S. House,,6,DEM,Kristen Engel,36,8,26,2
Cochise,08 COCHISE STRONGHOLD,U.S. House,,6,DEM,Kristen Engel,360,52,308,0
Cochise,09 DO CALVARY,U.S. House,,6,DEM,Kristen Engel,0,0,0,0
Cochise,10 DO CARLSON,U.S. House,,6,DEM,Kristen Engel,0,0,0,0
Cochise,11 DO CASTRO PARK,U.S. House,,6,DEM,Kristen Engel,0,0,0,0
Cochise,12 DO GADSDEN,U.S. House,,6,DEM,Kristen Engel,0,0,0,0
