county,precinct,office,district,party,seats,candidate,votes
Navajo,18 ELK,Corporation Commissioner,,GRN,3,Total Votes Cast,0
Navajo,18 ELK,Corporation Commissioner,,GRN,3,Overvotes,0
Navajo,18 ELK,Corporation Commissioner,,GRN,3,Undervotes,0
Navajo,18 ELK,No Labels Notice,,NOL,1,There are no candidates.,0
Navajo,18 ELK,No Labels Notice,,NOL,1,Total Votes Cast,0
Navajo,18 ELK,No Labels Notice,,NOL,1,Overvotes,0
Navajo,18 ELK,No Labels Notice,,NOL,1,Undervotes,0
Navajo,18 ELK,Mayor,Show Low,,1,"John LEECH, JR.",9
Navajo,18 ELK,Mayor,Show Low,,1,Mike ALLSOP,8
Navajo,18 ELK,Mayor,Show Low,,1,Write-In Totals,0
Navajo,18 ELK,Mayor,Show Low,,1,Total Votes Cast,17
Navajo,18 ELK,Mayor,Show Low,,1,Overvotes,0
Navajo,18 ELK,Mayor,Show Low,,1,Undervotes,2
Navajo,18 ELK,Council Member,Show Low,,3,Connie KAKAVAS,9
Navajo,18 ELK,Council Member,Show Low,,3,Jon ADAMS,6
Navajo,18 ELK,Council Member,Show Low,,3,Bryce JUDD,10
Navajo,18 ELK,Council Member,Show Low,,3,Dawn WILSON-GOLDEN,5
Navajo,18 ELK,Council Member,Show Low,,3,Kenny ALLEN,5
Navajo,18 ELK,Council Member,Show Low,,3,Write-In Totals,0
Navajo,18 ELK,Council Member,Show Low,,3,Total Votes Cast,35
Navajo,18 ELK,Council Member,Show Low,,3,Overvotes,0
Navajo,18 ELK,Council Member,Show Low,,3,Undervotes,22
Navajo,19 ROSE WOOD,Registered Voters - Total,,,,,0
Navajo,19 ROSE WOOD,Registered Voters - Republican,,REP,,,0
Navajo,19 ROSE WOOD,Registered Voters - Democratic,,DEM,,,0
Navajo,19 ROSE WOOD,Registered Voters - Libertarian,,LBT,,,0
Navajo,19 ROSE WOOD,Registered Voters - Green,,GRN,,,0
Navajo,19 ROSE WOOD,Registered Voters - No Labels Party,,NOL,,,0
Navajo,19 ROSE WOOD,Registered Voters - Nonpartisan,,Nonpartisan,,,0
Navajo,19 ROSE WOOD,Ballots Cast - Total,,,,,0
Navajo,19 ROSE WOOD,Ballots Cast - Republican,,REP,,,0
Navajo,19 ROSE WOOD,Ballots Cast - Democratic,,DEM,,,0
Navajo,19 ROSE WOOD,Ballots Cast - Libertarian,,LBT,,,0
Navajo,19 ROSE WOOD,Ballots Cast - Green,,GRN,,,0
Navajo,19 ROSE WOOD,Ballots Cast - No Labels Party,,NOL,,,0
Navajo,19 ROSE WOOD,Ballots Cast - Nonpartisan,,Nonpartisan,,,0
Navajo,19 ROSE WOOD,Ballots Cast - Blank,,,,,0
Navajo,19 ROSE WOOD,U.S. Senate,,REP,1,Kari LAKE,0
Navajo,19 ROSE WOOD,U.S. Senate,,REP,1,Mark LAMB,0
Navajo,19 ROSE WOOD,U.S. Senate,,REP,1,Elizabeth Jean REYE,0
Navajo,19 ROSE WOOD,U.S. Senate,,REP,1,Write-In Totals,0
Navajo,19 ROSE WOOD,U.S. Senate,,REP,1,Total Votes Cast,0
Navajo,19 ROSE WOOD,U.S. Senate,,REP,1,Overvotes,0
Navajo,19 ROSE WOOD,U.S. Senate,,REP,1,Undervotes,0
Navajo,19 ROSE WOOD,U.S. House,2,REP,1,Eli CRANE,0
Navajo,19 ROSE WOOD,U.S. House,2,REP,1,Jack SMITH,0
Navajo,19 ROSE WOOD,U.S. House,2,REP,1,Write-In Totals,0
Navajo,19 ROSE WOOD,U.S. House,2,REP,1,Total Votes Cast,0
Navajo,19 ROSE WOOD,U.S. House,2,REP,1,Overvotes,0
Navajo,19 ROSE WOOD,U.S. House,2,REP,1,Undervotes,0
Navajo,19 ROSE WOOD,State Senate,6,REP,1,Write-In Totals,0
Navajo,19 ROSE WOOD,State Senate,6,REP,1,Total Votes Cast,0
Navajo,19 ROSE WOOD,State Senate,6,REP,1,Overvotes,0
Navajo,19 ROSE WOOD,State Senate,6,REP,1,Undervotes,0
Navajo,19 ROSE WOOD,State House,6,REP,2,Lloyd JOHNSON,0
Navajo,19 ROSE WOOD,State House,6,REP,2,Rich KING,0
Navajo,19 ROSE WOOD,State House,6,REP,2,Write-In Totals,0
Navajo,19 ROSE WOOD,State House,6,REP,2,Total Votes Cast,0
Navajo,19 ROSE WOOD,State House,6,REP,2,Overvotes,0
Navajo,19 ROSE WOOD,State House,6,REP,2,Undervotes,0
Navajo,19 ROSE WOOD,Corporation Commissioner,,REP,3,Lea MARQUEZ PETERSON,0
Navajo,19 ROSE WOOD,Corporation Commissioner,,REP,3,Rene LOPEZ,0
Navajo,19 ROSE WOOD,Corporation Commissioner,,REP,3,Rachel WALDEN,0
Navajo,19 ROSE WOOD,Corporation Commissioner,,REP,3,Write-In Totals,0
Navajo,19 ROSE WOOD,Corporation Commissioner,,REP,3,Total Votes Cast,0
Navajo,19 ROSE WOOD,Corporation Commissioner,,REP,3,Overvotes,0
Navajo,19 ROSE WOOD,Corporation Commissioner,,REP,3,Undervotes,0
Navajo,19 ROSE WOOD,Board of Supervisors,5,REP,1,"Robert ""Scott"" WADDLE",0
Navajo,19 ROSE WOOD,Board of Supervisors,5,REP,1,Write-In Totals,0
Navajo,19 ROSE WOOD,Board of Supervisors,5,REP,1,Total Votes Cast,0
Navajo,19 ROSE WOOD,Board of Supervisors,5,REP,1,Overvotes,0
Navajo,19 ROSE WOOD,Board of Supervisors,5,REP,1,Undervotes,0
Navajo,19 ROSE WOOD,County Attorney,,REP,1,Write-In Totals,0
Navajo,19 ROSE WOOD,County Attorney,,REP,1,Total Votes Cast,0
Navajo,19 ROSE WOOD,County Attorney,,REP,1,Overvotes,0
Navajo,19 ROSE WOOD,County Attorney,,REP,1,Undervotes,0
Navajo,19 ROSE WOOD,County Assessor,,REP,1,Mike MONTANDON,0
Navajo,19 ROSE WOOD,County Assessor,,REP,1,Write-In Totals,0
Navajo,19 ROSE WOOD,County Assessor,,REP,1,Total Votes Cast,0
Navajo,19 ROSE WOOD,County Assessor,,REP,1,Overvotes,0
Navajo,19 ROSE WOOD,County Assessor,,REP,1,Undervotes,0
Navajo,19 ROSE WOOD,County Recorder,,REP,1,Timothy JORDON,0
Navajo,19 ROSE WOOD,County Recorder,,REP,1,Write-In Totals,0
Navajo,19 ROSE WOOD,County Recorder,,REP,1,Total Votes Cast,0
Navajo,19 ROSE WOOD,County Recorder,,REP,1,Overvotes,0
Navajo,19 ROSE WOOD,County Recorder,,REP,1,Undervotes,0
Navajo,19 ROSE WOOD,County School Superintendent,,REP,1,Rachael LEWIS,0
Navajo,19 ROSE WOOD,County School Superintendent,,REP,1,Write-In Totals,0
Navajo,19 ROSE WOOD,County School Superintendent,,REP,1,Total Votes Cast,0
Navajo,19 ROSE WOOD,County School Superintendent,,REP,1,Overvotes,0
Navajo,19 ROSE WOOD,County School Superintendent,,REP,1,Undervotes,0
Navajo,19 ROSE WOOD,County Sheriff,,REP,1,David CLOUSE,0
Navajo,19 ROSE WOOD,County Sheriff,,REP,1,Write-In Totals,0
Navajo,19 ROSE WOOD,County Sheriff,,REP,1,Total Votes Cast,0
Navajo,19 ROSE WOOD,County Sheriff,,REP,1,Overvotes,0
Navajo,19 ROSE WOOD,County Sheriff,,REP,1,Undervotes,0
Navajo,19 ROSE WOOD,County Treasurer,,REP,1,Danielle EARL,0
Navajo,19 ROSE WOOD,County Treasurer,,REP,1,Charles WEBBER,0
Navajo,19 ROSE WOOD,County Treasurer,,REP,1,Write-In Totals,0
Navajo,19 ROSE WOOD,County Treasurer,,REP,1,Total Votes Cast,0
Navajo,19 ROSE WOOD,County Treasurer,,REP,1,Overvotes,0
Navajo,19 ROSE WOOD,County Treasurer,,REP,1,Undervotes,0
Navajo,19 ROSE WOOD,Constable,6,REP,1,Write-In Totals,0
Navajo,19 ROSE WOOD,Constable,6,REP,1,Total Votes Cast,0
Navajo,19 ROSE WOOD,Constable,6,REP,1,Overvotes,0
Navajo,19 ROSE WOOD,Constable,6,REP,1,Undervotes,0
Navajo,19 ROSE WOOD,Superior Court Judge,2,REP,1,Write-In Totals,0
Navajo,19 ROSE WOOD,Superior Court Judge,2,REP,1,Total Votes Cast,0
Navajo,19 ROSE WOOD,Superior Court Judge,2,REP,1,Overvotes,0
Navajo,19 ROSE WOOD,Superior Court Judge,2,REP,1,Undervotes,0
Navajo,19 ROSE WOOD,Superior Court Judge,3,REP,1,Jon Helaman SALINE,0
Navajo,19 ROSE WOOD,Superior Court Judge,3,REP,1,Write-In Totals,0
Navajo,19 ROSE WOOD,Superior Court Judge,3,REP,1,Total Votes Cast,0
Navajo,19 ROSE WOOD,Superior Court Judge,3,REP,1,Overvotes,0
Navajo,19 ROSE WOOD,Superior Court Judge,3,REP,1,Undervotes,0
Navajo,19 ROSE WOOD,Superior Court Judge,4,REP,1,Write-In Totals,0
Navajo,19 ROSE WOOD,Superior Court Judge,4,REP,1,Total Votes Cast,0
Navajo,19 ROSE WOOD,Superior Court Judge,4,REP,1,Overvotes,0
Navajo,19 ROSE WOOD,Superior Court Judge,4,REP,1,Undervotes,0
Navajo,19 ROSE WOOD,U.S. Senate,,DEM,1,Ruben GALLEGO,0
Navajo,19 ROSE WOOD,U.S. Senate,,DEM,1,Write-In Totals,0
Navajo,19 ROSE WOOD,U.S. Senate,,DEM,1,Total Votes Cast,0
Navajo,19 ROSE WOOD,U.S. Senate,,DEM,1,Overvotes,0
Navajo,19 ROSE WOOD,U.S. Senate,,DEM,1,Undervotes,0
Navajo,19 ROSE WOOD,U.S. House,2,DEM,1,Jonathan NEZ,0
Navajo,19 ROSE WOOD,U.S. House,2,DEM,1,Write-In Totals,0
Navajo,19 ROSE WOOD,U.S. House,2,DEM,1,Total Votes Cast,0
Navajo,19 ROSE WOOD,U.S. House,2,DEM,1,Overvotes,0
Navajo,19 ROSE WOOD,U.S. House,2,DEM,1,Undervotes,0
Navajo,19 ROSE WOOD,State Senate,6,DEM,1,Theresa HATATHLIE,0
Navajo,19 ROSE WOOD,State Senate,6,DEM,1,Write-In Totals,0
Navajo,19 ROSE WOOD,State Senate,6,DEM,1,Total Votes Cast,0
Navajo,19 ROSE WOOD,State Senate,6,DEM,1,Overvotes,0
Navajo,19 ROSE WOOD,State Senate,6,DEM,1,Undervotes,0
Navajo,19 ROSE WOOD,State House,6,DEM,2,Angela MALONEY,0
Navajo,19 ROSE WOOD,State House,6,DEM,2,Mae PESHLAKAI,0
Navajo,19 ROSE WOOD,State House,6,DEM,2,Myron TSOSIE,0
Navajo,19 ROSE WOOD,State House,6,DEM,2,Write-In Totals,0
Navajo,19 ROSE WOOD,State House,6,DEM,2,Total Votes Cast,0
Navajo,19 ROSE WOOD,State House,6,DEM,2,Overvotes,0
Navajo,19 ROSE WOOD,State House,6,DEM,2,Undervotes,0
Navajo,19 ROSE WOOD,Corporation Commissioner,,DEM,3,Ylenia AGUILAR,0
Navajo,19 ROSE WOOD,Corporation Commissioner,,DEM,3,Jonathon HILL,0
Navajo,19 ROSE WOOD,Corporation Commissioner,,DEM,3,Joshua POLACHECK,0
Navajo,19 ROSE WOOD,Corporation Commissioner,,DEM,3,Write-In Totals,0
Navajo,19 ROSE WOOD,Corporation Commissioner,,DEM,3,Total Votes Cast,0
Navajo,19 ROSE WOOD,Corporation Commissioner,,DEM,3,Overvotes,0
Navajo,19 ROSE WOOD,Corporation Commissioner,,DEM,3,Undervotes,0
Navajo,19 ROSE WOOD,Board of Supervisors,5,DEM,1,Dawnafe WHITESINGER,0
Navajo,19 ROSE WOOD,Board of Supervisors,5,DEM,1,Write-In Totals,0
Navajo,19 ROSE WOOD,Board of Supervisors,5,DEM,1,Total Votes Cast,0
Navajo,19 ROSE WOOD,Board of Supervisors,5,DEM,1,Overvotes,0
Navajo,19 ROSE WOOD,Board of Supervisors,5,DEM,1,Undervotes,0
Navajo,19 ROSE WOOD,County Attorney,,DEM,1,Brad CARLYON,0
Navajo,19 ROSE WOOD,County Attorney,,DEM,1,Write-In Totals,0
Navajo,19 ROSE WOOD,County Attorney,,DEM,1,Total Votes Cast,0
Navajo,19 ROSE WOOD,County Attorney,,DEM,1,Overvotes,0
Navajo,19 ROSE WOOD,County Attorney,,DEM,1,Undervotes,0
Navajo,19 ROSE WOOD,County Assessor,,DEM,1,Cammy DARRIS,0
Navajo,19 ROSE WOOD,County Assessor,,DEM,1,Write-In Totals,0
Navajo,19 ROSE WOOD,County Assessor,,DEM,1,Total Votes Cast,0
Navajo,19 ROSE WOOD,County Assessor,,DEM,1,Overvotes,0
Navajo,19 ROSE WOOD,County Assessor,,DEM,1,Undervotes,0
Navajo,19 ROSE WOOD,County Recorder,,DEM,1,Michael SAMPLE,0
Navajo,19 ROSE WOOD,County Recorder,,DEM,1,Write-In Totals,0
Navajo,19 ROSE WOOD,County Recorder,,DEM,1,Total Votes Cast,0
Navajo,19 ROSE WOOD,County Recorder,,DEM,1,Overvotes,0
Navajo,19 ROSE WOOD,County Recorder,,DEM,1,Undervotes,0
Navajo,19 ROSE WOOD,County School Superintendent,,DEM,1,Susan CASH,0
Navajo,19 ROSE WOOD,County School Superintendent,,DEM,1,Write-In Totals,0
Navajo,19 ROSE WOOD,County School Superintendent,,DEM,1,Total Votes Cast,0
Navajo,19 ROSE WOOD,County School Superintendent,,DEM,1,Overvotes,0
Navajo,19 ROSE WOOD,County School Superintendent,,DEM,1,Undervotes,0
Navajo,19 ROSE WOOD,County Sheriff,,DEM,1,Write-In Totals,0
Navajo,19 ROSE WOOD,County Sheriff,,DEM,1,Total Votes Cast,0
Navajo,19 ROSE WOOD,County Sheriff,,DEM,1,Overvotes,0
Navajo,19 ROSE WOOD,County Sheriff,,DEM,1,Undervotes,0
Navajo,19 ROSE WOOD,County Treasurer,,DEM,1,Kari HERNANDEZ-LOPEZ,0
Navajo,19 ROSE WOOD,County Treasurer,,DEM,1,Write-In Totals,0
Navajo,19 ROSE WOOD,County Treasurer,,DEM,1,Total Votes Cast,0
Navajo,19 ROSE WOOD,County Treasurer,,DEM,1,Overvotes,0
Navajo,19 ROSE WOOD,County Treasurer,,DEM,1,Undervotes,0
Navajo,19 ROSE WOOD,Constable,6,DEM,1,Robert RAILEY,0
Navajo,19 ROSE WOOD,Constable,6,DEM,1,Write-In Totals,0
Navajo,19 ROSE WOOD,Constable,6,DEM,1,Total Votes Cast,0
Navajo,19 ROSE WOOD,Constable,6,DEM,1,Overvotes,0
Navajo,19 ROSE WOOD,Constable,6,DEM,1,Undervotes,0
Navajo,19 ROSE WOOD,Superior Court Judge,2,DEM,1,Melinda HARDY,0
Navajo,19 ROSE WOOD,Superior Court Judge,2,DEM,1,Write-In Totals,0
Navajo,19 ROSE WOOD,Superior Court Judge,2,DEM,1,Total Votes Cast,0
Navajo,19 ROSE WOOD,Superior Court Judge,2,DEM,1,Overvotes,0
Navajo,19 ROSE WOOD,Superior Court Judge,2,DEM,1,Undervotes,0
Navajo,19 ROSE WOOD,Superior Court Judge,3,DEM,1,Write-In Totals,0
Navajo,19 ROSE WOOD,Superior Court Judge,3,DEM,1,Total Votes Cast,0
Navajo,19 ROSE WOOD,Superior Court Judge,3,DEM,1,Overvotes,0
Navajo,19 ROSE WOOD,Superior Court Judge,3,DEM,1,Undervotes,0
Navajo,19 ROSE WOOD,Superior Court Judge,4,DEM,1,Michala RUECHEL,0
Navajo,19 ROSE WOOD,Superior Court Judge,4,DEM,1,Write-In Totals,0
Navajo,19 ROSE WOOD,Superior Court Judge,4,DEM,1,Total Votes Cast,0
Navajo,19 ROSE WOOD,Superior Court Judge,4,DEM,1,Overvotes,0
Navajo,19 ROSE WOOD,Superior Court Judge,4,DEM,1,Undervotes,0
Navajo,19 ROSE WOOD,U.S. Senate,,LBT,1,Write-In Totals,0
Navajo,19 ROSE WOOD,U.S. Senate,,LBT,1,Total Votes Cast,0
Navajo,19 ROSE WOOD,U.S. Senate,,LBT,1,Overvotes,0
Navajo,19 ROSE WOOD,U.S. Senate,,LBT,1,Undervotes,0
Navajo,19 ROSE WOOD,U.S. House,2,LBT,1,Write-In Totals,0
Navajo,19 ROSE WOOD,U.S. House,2,LBT,1,Total Votes Cast,0
Navajo,19 ROSE WOOD,U.S. House,2,LBT,1,Overvotes,0
Navajo,19 ROSE WOOD,U.S. House,2,LBT,1,Undervotes,0
Navajo,19 ROSE WOOD,State Senate,6,LBT,1,Write-In Totals,0
Navajo,19 ROSE WOOD,State Senate,6,LBT,1,Total Votes Cast,0
Navajo,19 ROSE WOOD,State Senate,6,LBT,1,Overvotes,0
Navajo,19 ROSE WOOD,State Senate,6,LBT,1,Undervotes,0
Navajo,19 ROSE WOOD,State House,6,LBT,2,Write-In Totals,0
Navajo,19 ROSE WOOD,State House,6,LBT,2,Total Votes Cast,0
Navajo,19 ROSE WOOD,State House,6,LBT,2,Overvotes,0
Navajo,19 ROSE WOOD,State House,6,LBT,2,Undervotes,0
Navajo,19 ROSE WOOD,Corporation Commissioner,,LBT,3,Write-In Totals,0
Navajo,19 ROSE WOOD,Corporation Commissioner,,LBT,3,Total Votes Cast,0
Navajo,19 ROSE WOOD,Corporation Commissioner,,LBT,3,Overvotes,0
Navajo,19 ROSE WOOD,Corporation Commissioner,,LBT,3,Undervotes,0
Navajo,19 ROSE WOOD,U.S. Senate,,GRN,1,Arturo HERNANDEZ,0
Navajo,19 ROSE WOOD,U.S. Senate,,GRN,1,Michael NORTON,0
Navajo,19 ROSE WOOD,U.S. Senate,,GRN,1,Write-In Totals,0
Navajo,19 ROSE WOOD,U.S. Senate,,GRN,1,Total Votes Cast,0
Navajo,19 ROSE WOOD,U.S. Senate,,GRN,1,Overvotes,0
Navajo,19 ROSE WOOD,U.S. Senate,,GRN,1,Undervotes,0
Navajo,19 ROSE WOOD,U.S. House,2,GRN,1,Write-In Totals,0
Navajo,19 ROSE WOOD,U.S. House,2,GRN,1,Total Votes Cast,0
Navajo,19 ROSE WOOD,U.S. House,2,GRN,1,Overvotes,0
Navajo,19 ROSE WOOD,U.S. House,2,GRN,1,Undervotes,0
Navajo,19 ROSE WOOD,State Senate,6,GRN,1,Write-In Totals,0
Navajo,19 ROSE WOOD,State Senate,6,GRN,1,Total Votes Cast,0
Navajo,19 ROSE WOOD,State Senate,6,GRN,1,Overvotes,0
Navajo,19 ROSE WOOD,State Senate,6,GRN,1,Undervotes,0
Navajo,19 ROSE WOOD,State House,6,GRN,2,Write-In Totals,0
Navajo,19 ROSE WOOD,State House,6,GRN,2,Total Votes Cast,0
Navajo,19 ROSE WOOD,State House,6,GRN,2,Overvotes,0
Navajo,19 ROSE WOOD,State House,6,GRN,2,Undervotes,0
Navajo,19 ROSE WOOD,Corporation Commissioner,,GRN,3,Write-In Totals,0
Navajo,19 ROSE WOOD,Corporation Commissioner,,GRN,3,Total Votes Cast,0
Navajo,19 ROSE WOOD,Corporation Commissioner,,GRN,3,Overvotes,0
Navajo,19 ROSE WOOD,Corporation Commissioner,,GRN,3,Undervotes,0
Navajo,19 ROSE WOOD,No Labels Notice,,NOL,1,There are no candidates.,0
Navajo,19 ROSE WOOD,No Labels Notice,,NOL,1,Total Votes Cast,0
Navajo,19 ROSE WOOD,No Labels Notice,,NOL,1,Overvotes,0
Navajo,19 ROSE WOOD,No Labels Notice,,NOL,1,Undervotes,0
Navajo,20 EVERGREEN,Registered Voters - Total,,,,,0
Navajo,20 EVERGREEN,Registered Voters - Republican,,REP,,,0
Navajo,20 EVERGREEN,Registered Voters - Democratic,,DEM,,,0
Navajo,20 EVERGREEN,Registered Voters - Libertarian,,LBT,,,0
Navajo,20 EVERGREEN,Registered Voters - Green,,GRN,,,0
Navajo,20 EVERGREEN,Registered Voters - No Labels Party,,NOL,,,0
Navajo,20 EVERGREEN,Registered Voters - Nonpartisan,,Nonpartisan,,,0
Navajo,20 EVERGREEN,Ballots Cast - Total,,,,,0
Navajo,20 EVERGREEN,Ballots Cast - Republican,,REP,,,0
Navajo,20 EVERGREEN,Ballots Cast - Democratic,,DEM,,,0
Navajo,20 EVERGREEN,Ballots Cast - Libertarian,,LBT,,,0
Navajo,20 EVERGREEN,Ballots Cast - Green,,GRN,,,0
Navajo,20 EVERGREEN,Ballots Cast - No Labels Party,,NOL,,,0
Navajo,20 EVERGREEN,Ballots Cast - Nonpartisan,,Nonpartisan,,,0
Navajo,20 EVERGREEN,Ballots Cast - Blank,,,,,0
Navajo,20 EVERGREEN,U.S. Senate,,REP,1,Kari LAKE,0
Navajo,20 EVERGREEN,U.S. Senate,,REP,1,Mark LAMB,0
Navajo,20 EVERGREEN,U.S. Senate,,REP,1,Elizabeth Jean REYE,0
Navajo,20 EVERGREEN,U.S. Senate,,REP,1,Write-In Totals,0
Navajo,20 EVERGREEN,U.S. Senate,,REP,1,Total Votes Cast,0
Navajo,20 EVERGREEN,U.S. Senate,,REP,1,Overvotes,0
Navajo,20 EVERGREEN,U.S. Senate,,REP,1,Undervotes,0
Navajo,20 EVERGREEN,U.S. House,2,REP,1,Eli CRANE,0
Navajo,20 EVERGREEN,U.S. House,2,REP,1,Jack SMITH,0
Navajo,20 EVERGREEN,U.S. House,2,REP,1,Write-In Totals,0
Navajo,20 EVERGREEN,U.S. House,2,REP,1,Total Votes Cast,0
Navajo,20 EVERGREEN,U.S. House,2,REP,1,Overvotes,0
Navajo,20 EVERGREEN,U.S. House,2,REP,1,Undervotes,0
Navajo,20 EVERGREEN,State Senate,6,REP,1,Write-In Totals,0
Navajo,20 EVERGREEN,State Senate,6,REP,1,Total Votes Cast,0
Navajo,20 EVERGREEN,State Senate,6,REP,1,Overvotes,0
Navajo,20 EVERGREEN,State Senate,6,REP,1,Undervotes,0
Navajo,20 EVERGREEN,State House,6,REP,2,Lloyd JOHNSON,0
Navajo,20 EVERGREEN,State House,6,REP,2,Rich KING,0
Navajo,20 EVERGREEN,State House,6,REP,2,Write-In Totals,0
Navajo,20 EVERGREEN,State House,6,REP,2,Total Votes Cast,0
Navajo,20 EVERGREEN,State House,6,REP,2,Overvotes,0
Navajo,20 EVERGREEN,State House,6,REP,2,Undervotes,0
Navajo,20 EVERGREEN,Corporation Commissioner,,REP,3,Lea MARQUEZ PETERSON,0
Navajo,20 EVERGREEN,Corporation Commissioner,,REP,3,Rene LOPEZ,0
Navajo,20 EVERGREEN,Corporation Commissioner,,REP,3,Rachel WALDEN,0
Navajo,20 EVERGREEN,Corporation Commissioner,,REP,3,Write-In Totals,0
Navajo,20 EVERGREEN,Corporation Commissioner,,REP,3,Total Votes Cast,0
Navajo,20 EVERGREEN,Corporation Commissioner,,REP,3,Overvotes,0
Navajo,20 EVERGREEN,Corporation Commissioner,,REP,3,Undervotes,0
Navajo,20 EVERGREEN,Board of Supervisors,5,REP,1,"Robert ""Scott"" WADDLE",0
Navajo,20 EVERGREEN,Board of Supervisors,5,REP,1,Write-In Totals,0
Navajo,20 EVERGREEN,Board of Supervisors,5,REP,1,Total Votes Cast,0
Navajo,20 EVERGREEN,Board of Supervisors,5,REP,1,Overvotes,0
Navajo,20 EVERGREEN,Board of Supervisors,5,REP,1,Undervotes,0
Navajo,20 EVERGREEN,County Attorney,,REP,1,Write-In Totals,0
Navajo,20 EVERGREEN,County Attorney,,REP,1,Total Votes Cast,0
Navajo,20 EVERGREEN,County Attorney,,REP,1,Overvotes,0
Navajo,20 EVERGREEN,County Attorney,,REP,1,Undervotes,0
Navajo,20 EVERGREEN,County Assessor,,REP,1,Mike MONTANDON,0
Navajo,20 EVERGREEN,County Assessor,,REP,1,Write-In Totals,0
Navajo,20 EVERGREEN,County Assessor,,REP,1,Total Votes Cast,0
Navajo,20 EVERGREEN,County Assessor,,REP,1,Overvotes,0
Navajo,20 EVERGREEN,County Assessor,,REP,1,Undervotes,0
Navajo,20 EVERGREEN,County Recorder,,REP,1,Timothy JORDON,0
Navajo,20 EVERGREEN,County Recorder,,REP,1,Write-In Totals,0
Navajo,20 EVERGREEN,County Recorder,,REP,1,Total Votes Cast,0
Navajo,20 EVERGREEN,County Recorder,,REP,1,Overvotes,0
Navajo,20 EVERGREEN,County Recorder,,REP,1,Undervotes,0
Navajo,20 EVERGREEN,County School Superintendent,,REP,1,Rachael LEWIS,0
Navajo,20 EVERGREEN,County School Superintendent,,REP,1,Write-In Totals,0
Navajo,20 EVERGREEN,County School Superintendent,,REP,1,Total Votes Cast,0
Navajo,20 EVERGREEN,County School Superintendent,,REP,1,Overvotes,0
Navajo,20 EVERGREEN,County School Superintendent,,REP,1,Undervotes,0
Navajo,20 EVERGREEN,County Sheriff,,REP,1,David CLOUSE,0
Navajo,20 EVERGREEN,County Sheriff,,REP,1,Write-In Totals,0
Navajo,20 EVERGREEN,County Sheriff,,REP,1,Total Votes Cast,0
Navajo,20 EVERGREEN,County Sheriff,,REP,1,Overvotes,0
Navajo,20 EVERGREEN,County Sheriff,,REP,1,Undervotes,0
Navajo,20 EVERGREEN,County Treasurer,,REP,1,Danielle EARL,0
Navajo,20 EVERGREEN,County Treasurer,,REP,1,Charles WEBBER,0
Navajo,20 EVERGREEN,County Treasurer,,REP,1,Write-In Totals,0
Navajo,20 EVERGREEN,County Treasurer,,REP,1,Total Votes Cast,0
Navajo,20 EVERGREEN,County Treasurer,,REP,1,Overvotes,0
Navajo,20 EVERGREEN,County Treasurer,,REP,1,Undervotes,0
Navajo,20 EVERGREEN,Constable,6,REP,1,Write-In Totals,0
Navajo,20 EVERGREEN,Constable,6,REP,1,Total Votes Cast,0
Navajo,20 EVERGREEN,Constable,6,REP,1,Overvotes,0
Navajo,20 EVERGREEN,Constable,6,REP,1,Undervotes,0
Navajo,20 EVERGREEN,Superior Court Judge,2,REP,1,Write-In Totals,0
Navajo,20 EVERGREEN,Superior Court Judge,2,REP,1,Total Votes Cast,0
Navajo,20 EVERGREEN,Superior Court Judge,2,REP,1,Overvotes,0
Navajo,20 EVERGREEN,Superior Court Judge,2,REP,1,Undervotes,0
Navajo,20 EVERGREEN,Superior Court Judge,3,REP,1,Jon Helaman SALINE,0
Navajo,20 EVERGREEN,Superior Court Judge,3,REP,1,Write-In Totals,0
Navajo,20 EVERGREEN,Superior Court Judge,3,REP,1,Total Votes Cast,0
Navajo,20 EVERGREEN,Superior Court Judge,3,REP,1,Overvotes,0
Navajo,20 EVERGREEN,Superior Court Judge,3,REP,1,Undervotes,0
Navajo,20 EVERGREEN,Superior Court Judge,4,REP,1,Write-In Totals,0
Navajo,20 EVERGREEN,Superior Court Judge,4,REP,1,Total Votes Cast,0
Navajo,20 EVERGREEN,Superior Court Judge,4,REP,1,Overvotes,0
Navajo,20 EVERGREEN,Superior Court Judge,4,REP,1,Undervotes,0
Navajo,20 EVERGREEN,U.S. Senate,,DEM,1,Ruben GALLEGO,0
Navajo,20 EVERGREEN,U.S. Senate,,DEM,1,Write-In Totals,0
Navajo,20 EVERGREEN,U.S. Senate,,DEM,1,Total Votes Cast,0
Navajo,20 EVERGREEN,U.S. Senate,,DEM,1,Overvotes,0
Navajo,20 EVERGREEN,U.S. Senate,,DEM,1,Undervotes,0
Navajo,20 EVERGREEN,U.S. House,2,DEM,1,Jonathan NEZ,0
Navajo,20 EVERGREEN,U.S. House,2,DEM,1,Write-In Totals,0
Navajo,20 EVERGREEN,U.S. House,2,DEM,1,Total Votes Cast,0
Navajo,20 EVERGREEN,U.S. House,2,DEM,1,Overvotes,0
Navajo,20 EVERGREEN,U.S. House,2,DEM,1,Undervotes,0
Navajo,20 EVERGREEN,State Senate,6,DEM,1,Theresa HATATHLIE,0
Navajo,20 EVERGREEN,State Senate,6,DEM,1,Write-In Totals,0
Navajo,20 EVERGREEN,State Senate,6,DEM,1,Total Votes Cast,0
Navajo,20 EVERGREEN,State Senate,6,DEM,1,Overvotes,0
