county,votes,early_voting,election_day,late_early_voting,provisional,party,office,district,candidate,precinct
Pinal,1,0,0,0,0,NON,Retain Justice Timmer,,YES/SI,SUPERIOR WEST
Pinal,4,2,1,1,0,NON,Retain Justice Timmer,,YES/SI,SUTTON SUMMIT
Pinal,8,1,4,1,0,NON,Retain Justice Timmer,,YES/SI,CHUI CHU
Pinal,59,17,19,17,4,NON,Retain Justice Timmer,,YES/SI,THUNDERBIRD FARMS
Pinal,98,33,25,34,5,NON,Retain Justice Timmer,,YES/SI,CASA GRANDE WEST
Pinal,80,32,20,25,2,NON,Retain Justice Timmer,,YES/SI,APACHE JUNCTION NORTH
Pinal,94,33,29,28,2,NON,Retain Justice Timmer,,YES/SI,APACHE JUNCTION N. CENTRAL
Pinal,66,26,17,21,2,NON,Retain Justice Timmer,,YES/SI,APACHE JUNCTION E. CENTRAL
Pinal,106,45,23,33,3,NON,Retain Justice Timmer,,YES/SI,APACHE JUNCTION SOUTH
Pinal,25,1,16,3,4,NON,Retain Justice Timmer,,YES/SI,BLACKWATER
Pinal,24,1,19,3,0,NON,Retain Justice Timmer,,YES/SI,SAN TAN
Pinal,25,1,17,4,2,NON,Retain Justice Timmer,,YES/SI,CASA BLANCA
Pinal,56,23,16,14,2,NON,Retain Justice Timmer,,YES/SI,APACHE TRAIL
Pinal,112,47,27,33,3,NON,Retain Justice Timmer,,YES/SI,SUPERSTITION MOUNTAIN
Pinal,72,36,17,17,1,NON,Retain Justice Timmer,,YES/SI,MOUNTAINBROOK VILLAGE
Pinal,46,15,10,17,3,NON,Retain Justice Timmer,,YES/SI,HIDDEN VALLEY
Pinal,93,27,25,35,5,NON,Retain Justice Timmer,,YES/SI,SAN TAN PARK
Pinal,63,17,16,26,4,NON,Retain Justice Timmer,,YES/SI,BELLA VISTA
Pinal,89,28,22,31,6,NON,Retain Justice Timmer,,YES/SI,COPPER BASIN
Pinal,96,25,29,34,7,NON,Retain Justice Timmer,,YES/SI,SCHNEPF
Pinal,40,16,9,13,1,NON,Retain Justice Timmer,,YES/SI,PERALTA
Pinal,61,18,18,20,4,NON,Retain Justice Timmer,,YES/SI,SANTA ROSA
Pinal,90,24,29,30,6,NON,Retain Justice Timmer,,YES/SI,EL DORADO
Pinal,98,32,29,29,7,NON,Retain Justice Timmer,,YES/SI,WALKER BUTTE
Pinal,107,26,31,41,8,NON,Retain Justice Timmer,,YES/SI,PECAN CREEK NORTH
Pinal,13,1,8,2,0,NON,Retain Justice Timmer,,YES/SI,AK CHIN COMMUNITY
Pinal,99,31,25,35,7,NON,Retain Justice Timmer,,YES/SI,MARICOPA MEADOWS
Pinal,111,28,38,36,8,NON,Retain Justice Timmer,,YES/SI,MARICOPA FIESTA
Pinal,168,66,32,61,8,NON,Retain Justice Timmer,,YES/SI,PROVINCE
Pinal,106,46,18,36,5,NON,Retain Justice Timmer,,YES/SI,IRONWOOD COMMON
Pinal,33,9,11,8,4,NON,Retain Justice Timmer,,YES/SI,CRUZ PARK
Pinal,128,43,35,42,7,NON,Retain Justice Timmer,,YES/SI,COYOTE RANCH
Pinal,46,19,10,14,1,NON,Retain Justice Timmer,,YES/SI,GOLD CANYON NORTH
Pinal,100,30,27,36,6,NON,Retain Justice Timmer,,YES/SI,SAN TAN HEIGHTS
Pinal,119,36,29,45,8,NON,Retain Justice Timmer,,YES/SI,CIRCLE CROSS RANCH
Pinal,81,22,22,29,6,NON,Retain Justice Timmer,,YES/SI,JOHNSON RANCH EAST
Pinal,210,71,44,83,11,NON,Retain Justice Timmer,,YES/SI,IRONWOOD CROSSING
Pinal,117,34,30,44,8,NON,Retain Justice Timmer,,YES/SI,QUAIL HOLLOW
Pinal,76,21,22,26,6,NON,Retain Justice Timmer,,YES/SI,SENITA
Pinal,60,23,16,17,3,NON,Retain Justice Timmer,,YES/SI,SILVERBELL
Pinal,170,87,34,46,2,NON,Retain Justice Timmer,,YES/SI,EAGLE CREST
Pinal,64,23,18,17,4,NON,Retain Justice Timmer,,YES/SI,ORACLE SOUTH
Pinal,92,23,26,35,7,NON,Retain Justice Timmer,,YES/SI,SKYLINE RANCH
Pinal,66,22,14,25,3,NON,Retain Justice Timmer,,YES/SI,QUEEN CREEK SOUTH
Pinal,55,16,12,23,2,NON,Retain Justice Timmer,,YES/SI,SAN TAN RANCHES
Pinal,76,22,25,23,5,NON,Retain Justice Timmer,,YES/SI,COPPER BASIN SOUTHEAST
Pinal,69,19,15,27,6,NON,Retain Justice Timmer,,YES/SI,LINKS ESTATES
Pinal,95,36,21,32,6,NON,Retain Justice Timmer,,YES/SI,MISSION VALLEY
Pinal,73,20,21,27,4,NON,Retain Justice Timmer,,YES/SI,0 DESERT CEDARS
Pinal,86,20,25,31,8,NON,Retain Justice Timmer,,YES/SI,1 ALTERRA NORTH
Pinal,98,30,26,33,7,NON,Retain Justice Timmer,,YES/SI,2 MARICOPA WELLS
Pinal,0,0,0,0,0,NON,Retain Justice Timmer,,YES/SI,3 SAN CARLOS COMMUNITY
Pinal,8,3,2,2,0,NON,Retain Justice Timmer,,YES/SI,4 PICACHO SOUTH
Pinal,4,2,0,1,0,NON,Retain Justice Timmer,,YES/SI,5 TOLTEC SOUTHWEST
Pinal,13,4,5,2,0,NON,Retain Justice Timmer,,NO,KEARNY
Pinal,6,2,2,1,0,NON,Retain Justice Timmer,,NO,DUDLEYVILLE
Pinal,18,6,6,4,1,NON,Retain Justice Timmer,,NO,SAN MANUEL
Pinal,7,2,2,2,0,NON,Retain Justice Timmer,,NO,MAMMOTH
Pinal,22,9,5,6,0,NON,Retain Justice Timmer,,NO,ORACLE
Pinal,28,15,5,7,0,NON,Retain Justice Timmer,,NO,SADDLEBROOKE WEST
Pinal,24,10,5,7,1,NON,Retain Justice Timmer,,NO,ARIZONA CITY
Pinal,24,9,6,7,1,NON,Retain Justice Timmer,,NO,TOLTEC SOUTH
Pinal,3,0,1,1,0,NON,Retain Justice Timmer,,NO,PICACHO
Pinal,7,2,2,1,0,NON,Retain Justice Timmer,,NO,ELOY
Pinal,25,12,5,7,0,NON,Retain Justice Timmer,,NO,TOLTEC
Pinal,6,2,1,2,0,NON,Retain Justice Timmer,,NO,ELOY SOUTH
Pinal,26,15,4,5,0,NON,Retain Justice Timmer,,NO,SADDLEBROOKE EAST
Pinal,20,6,4,7,1,NON,Retain Justice Timmer,,NO,RED ROCK
Pinal,12,3,3,3,1,NON,Retain Justice Timmer,,NO,COOLIDGE NE
Pinal,25,8,7,8,1,NON,Retain Justice Timmer,,NO,COOLIDGE NW
Pinal,15,3,5,5,1,NON,Retain Justice Timmer,,NO,COOLIDGE SOUTH
Pinal,7,3,1,2,0,NON,Retain Justice Timmer,,NO,RANDOLPH
Pinal,10,4,2,3,0,NON,Retain Justice Timmer,,NO,CENTRAL ARIZONA COLLEGE
Pinal,10,3,3,3,0,NON,Retain Justice Timmer,,NO,ELEVEN MILE CORNER
Pinal,14,6,3,4,0,NON,Retain Justice Timmer,,NO,FLORENCE NORTH
Pinal,17,7,5,4,1,NON,Retain Justice Timmer,,NO,FLORENCE SOUTH
Pinal,15,6,4,4,0,NON,Retain Justice Timmer,,NO,CACTUS FOREST
Pinal,38,16,8,12,1,NON,Retain Justice Timmer,,NO,JOHNSON RANCH
Pinal,60,26,11,18,3,NON,Retain Justice Timmer,,NO,POSTON BUTTE
Pinal,36,13,9,12,1,NON,Retain Justice Timmer,,NO,QUEEN CREEK
Pinal,9,0,7,0,0,NON,Retain Justice Timmer,,NO,SACATON
Pinal,30,9,6,13,1,NON,Retain Justice Timmer,,NO,MARICOPA
Pinal,3,1,1,0,0,NON,Retain Justice Timmer,,NO,STANFIELD
Pinal,15,5,3,5,1,NON,Retain Justice Timmer,,NO,CASA GRANDE NORTH
Pinal,14,5,3,4,1,NON,Retain Justice Timmer,,NO,CASA GRANDE N CENTRAL
Pinal,20,6,5,6,1,NON,Retain Justice Timmer,,NO,CASA GRANDE S CENTRAL
Pinal,19,6,5,7,0,NON,Retain Justice Timmer,,NO,CASA GRANDE NE
Pinal,16,3,4,6,1,NON,Retain Justice Timmer,,NO,CASA GRANDE SE
Pinal,28,10,7,9,1,NON,Retain Justice Timmer,,NO,CASA GRANDE NW
Pinal,14,4,2,5,1,NON,Retain Justice Timmer,,NO,CASA GRANDE SW
Pinal,25,9,6,7,1,NON,Retain Justice Timmer,,NO,CASA GRANDE RANCHO GRANDE
Pinal,27,14,5,6,1,NON,Retain Justice Timmer,,NO,APACHE JCT SUPERSTITION
Pinal,25,12,5,7,0,NON,Retain Justice Timmer,,NO,CASA GRANDE INTERCHANGE
Pinal,17,7,4,4,0,NON,Retain Justice Timmer,,NO,APACHE JCT NW
Pinal,28,13,6,7,1,NON,Retain Justice Timmer,,NO,APACHE JCT SW
Pinal,31,12,7,9,1,NON,Retain Justice Timmer,,NO,APACHE JCT SE
Pinal,31,11,9,9,1,NON,Retain Justice Timmer,,NO,APACHE JCT NE
Pinal,25,12,5,7,1,NON,Retain Justice Timmer,,NO,APACHE JCT EAST
Pinal,23,9,5,7,1,NON,Retain Justice Timmer,,NO,APACHE JCT CENTRAL
Pinal,27,11,8,6,1,NON,Retain Justice Timmer,,NO,GOLD CANYON
Pinal,7,2,2,2,0,NON,Retain Justice Timmer,,NO,QUEEN VALLEY
Pinal,16,5,6,3,1,NON,Retain Justice Timmer,,NO,SUPERIOR
Pinal,0,0,0,0,0,NON,Retain Justice Timmer,,NO,SUPERIOR WEST
Pinal,1,0,0,0,0,NON,Retain Justice Timmer,,NO,SUTTON SUMMIT
Pinal,2,0,1,0,0,NON,Retain Justice Timmer,,NO,CHUI CHU
Pinal,23,5,8,8,1,NON,Retain Justice Timmer,,NO,THUNDERBIRD FARMS
Pinal,22,6,5,9,2,NON,Retain Justice Timmer,,NO,CASA GRANDE WEST
Pinal,22,8,6,6,1,NON,Retain Justice Timmer,,NO,APACHE JUNCTION NORTH
Pinal,35,12,10,10,0,NON,Retain Justice Timmer,,NO,APACHE JUNCTION N. CENTRAL
Pinal,20,7,7,5,0,NON,Retain Justice Timmer,,NO,APACHE JUNCTION E. CENTRAL
Pinal,28,10,7,8,1,NON,Retain Justice Timmer,,NO,APACHE JUNCTION SOUTH
Pinal,7,0,4,1,1,NON,Retain Justice Timmer,,NO,BLACKWATER
Pinal,8,0,7,1,0,NON,Retain Justice Timmer,,NO,SAN TAN
Pinal,7,0,5,1,0,NON,Retain Justice Timmer,,NO,CASA BLANCA
Pinal,15,5,5,3,0,NON,Retain Justice Timmer,,NO,APACHE TRAIL
Pinal,28,13,5,8,1,NON,Retain Justice Timmer,,NO,SUPERSTITION MOUNTAIN
Pinal,18,8,5,5,0,NON,Retain Justice Timmer,,NO,MOUNTAINBROOK VILLAGE
Pinal,17,5,4,7,1,NON,Retain Justice Timmer,,NO,HIDDEN VALLEY
Pinal,27,7,7,11,1,NON,Retain Justice Timmer,,NO,SAN TAN PARK
Pinal,18,5,3,8,1,NON,Retain Justice Timmer,,NO,BELLA VISTA
Pinal,25,9,4,9,1,NON,Retain Justice Timmer,,NO,COPPER BASIN
Pinal,24,7,6,8,1,NON,Retain Justice Timmer,,NO,SCHNEPF
Pinal,14,6,2,4,0,NON,Retain Justice Timmer,,NO,PERALTA
Pinal,18,5,5,6,1,NON,Retain Justice Timmer,,NO,SANTA ROSA
Pinal,25,7,7,8,1,NON,Retain Justice Timmer,,NO,EL DORADO
Pinal,36,12,9,12,2,NON,Retain Justice Timmer,,NO,WALKER BUTTE
Pinal,29,9,6,11,2,NON,Retain Justice Timmer,,NO,PECAN CREEK NORTH
Pinal,4,0,2,0,0,NON,Retain Justice Timmer,,NO,AK CHIN COMMUNITY
Pinal,28,9,7,9,2,NON,Retain Justice Timmer,,NO,MARICOPA MEADOWS
Pinal,28,6,10,10,1,NON,Retain Justice Timmer,,NO,MARICOPA FIESTA
Pinal,53,21,10,18,2,NON,Retain Justice Timmer,,NO,PROVINCE
Pinal,24,9,4,8,1,NON,Retain Justice Timmer,,NO,IRONWOOD COMMON
Pinal,8,2,2,2,1,NON,Retain Justice Timmer,,NO,CRUZ PARK
Pinal,28,9,8,9,1,NON,Retain Justice Timmer,,NO,COYOTE RANCH
Pinal,17,6,5,4,0,NON,Retain Justice Timmer,,NO,GOLD CANYON NORTH
Pinal,28,8,8,9,1,NON,Retain Justice Timmer,,NO,SAN TAN HEIGHTS
Pinal,37,11,8,14,2,NON,Retain Justice Timmer,,NO,CIRCLE CROSS RANCH
Pinal,24,6,9,6,1,NON,Retain Justice Timmer,,NO,JOHNSON RANCH EAST
Pinal,64,23,13,23,3,NON,Retain Justice Timmer,,NO,IRONWOOD CROSSING
Pinal,40,12,10,12,4,NON,Retain Justice Timmer,,NO,QUAIL HOLLOW
Pinal,24,6,6,9,2,NON,Retain Justice Timmer,,NO,SENITA
Pinal,18,7,5,5,0,NON,Retain Justice Timmer,,NO,SILVERBELL
Pinal,39,20,8,10,1,NON,Retain Justice Timmer,,NO,EAGLE CREST
Pinal,14,3,6,3,0,NON,Retain Justice Timmer,,NO,ORACLE SOUTH
Pinal,29,8,9,9,2,NON,Retain Justice Timmer,,NO,SKYLINE RANCH
Pinal,19,7,4,7,0,NON,Retain Justice Timmer,,NO,QUEEN CREEK SOUTH
Pinal,18,5,3,8,0,NON,Retain Justice Timmer,,NO,SAN TAN RANCHES
Pinal,19,6,5,6,1,NON,Retain Justice Timmer,,NO,COPPER BASIN SOUTHEAST
Pinal,21,7,4,9,1,NON,Retain Justice Timmer,,NO,LINKS ESTATES
Pinal,20,8,3,7,1,NON,Retain Justice Timmer,,NO,MISSION VALLEY
Pinal,25,7,6,8,2,NON,Retain Justice Timmer,,NO,0 DESERT CEDARS
Pinal,29,8,7,11,3,NON,Retain Justice Timmer,,NO,1 ALTERRA NORTH
Pinal,32,10,8,12,1,NON,Retain Justice Timmer,,NO,2 MARICOPA WELLS
Pinal,0,0,0,0,0,NON,Retain Justice Timmer,,NO,3 SAN CARLOS COMMUNITY
Pinal,2,0,0,1,0,NON,Retain Justice Timmer,,NO,4 PICACHO SOUTH
Pinal,0,0,0,0,0,NON,Retain Justice Timmer,,NO,5 TOLTEC SOUTHWEST
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,KEARNY
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,DUDLEYVILLE
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,SAN MANUEL
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,MAMMOTH
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,ORACLE
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,SADDLEBROOKE WEST
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,ARIZONA CITY
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,TOLTEC SOUTH
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,PICACHO
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,ELOY
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,TOLTEC
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,ELOY SOUTH
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,SADDLEBROOKE EAST
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,RED ROCK
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,COOLIDGE NE
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,COOLIDGE NW
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,COOLIDGE SOUTH
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,RANDOLPH
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,CENTRAL ARIZONA COLLEGE
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,ELEVEN MILE CORNER
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,FLORENCE NORTH
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,FLORENCE SOUTH
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,CACTUS FOREST
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,JOHNSON RANCH
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,POSTON BUTTE
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,QUEEN CREEK
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,SACATON
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,MARICOPA
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,STANFIELD
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,CASA GRANDE NORTH
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,CASA GRANDE N CENTRAL
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,CASA GRANDE S CENTRAL
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,CASA GRANDE NE
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,CASA GRANDE SE
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,CASA GRANDE NW
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,CASA GRANDE SW
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,CASA GRANDE RANCHO GRANDE
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,APACHE JCT SUPERSTITION
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,CASA GRANDE INTERCHANGE
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,APACHE JCT NW
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,APACHE JCT SW
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,APACHE JCT SE
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,APACHE JCT NE
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,APACHE JCT EAST
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,APACHE JCT CENTRAL
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,GOLD CANYON
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,QUEEN VALLEY
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,SUPERIOR
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,SUPERIOR WEST
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,SUTTON SUMMIT
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,CHUI CHU
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,THUNDERBIRD FARMS
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,CASA GRANDE WEST
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,APACHE JUNCTION NORTH
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,APACHE JUNCTION N. CENTRAL
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,APACHE JUNCTION E. CENTRAL
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,APACHE JUNCTION SOUTH
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,BLACKWATER
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,SAN TAN
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,CASA BLANCA
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,APACHE TRAIL
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,SUPERSTITION MOUNTAIN
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,MOUNTAINBROOK VILLAGE
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,HIDDEN VALLEY
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,SAN TAN PARK
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,BELLA VISTA
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,COPPER BASIN
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,SCHNEPF
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,PERALTA
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,SANTA ROSA
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,EL DORADO
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,WALKER BUTTE
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,PECAN CREEK NORTH
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,AK CHIN COMMUNITY
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,MARICOPA MEADOWS
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,MARICOPA FIESTA
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,PROVINCE
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,IRONWOOD COMMON
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,CRUZ PARK
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,COYOTE RANCH
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,GOLD CANYON NORTH
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,SAN TAN HEIGHTS
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,CIRCLE CROSS RANCH
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,JOHNSON RANCH EAST
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,IRONWOOD CROSSING
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,QUAIL HOLLOW
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,SENITA
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,SILVERBELL
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,EAGLE CREST
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,ORACLE SOUTH
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,SKYLINE RANCH
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,QUEEN CREEK SOUTH
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,SAN TAN RANCHES
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,COPPER BASIN SOUTHEAST
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,LINKS ESTATES
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,MISSION VALLEY
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,0 DESERT CEDARS
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,1 ALTERRA NORTH
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,2 MARICOPA WELLS
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,3 SAN CARLOS COMMUNITY
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,4 PICACHO SOUTH
Pinal,0,0,0,0,0,,Retain Justice Timmer,,OVER VOTES,5 TOLTEC SOUTHWEST
Pinal,22,7,6,6,0,,Retain Justice Timmer,,UNDER VOTES,KEARNY
Pinal,7,3,2,1,0,,Retain Justice Timmer,,UNDER VOTES,DUDLEYVILLE
Pinal,22,6,6,7,1,,Retain Justice Timmer,,UNDER VOTES,SAN MANUEL
Pinal,13,5,4,3,0,,Retain Justice Timmer,,UNDER VOTES,MAMMOTH
Pinal,41,19,8,13,0,,Retain Justice Timmer,,UNDER VOTES,ORACLE
Pinal,66,35,10,19,1,,Retain Justice Timmer,,UNDER VOTES,SADDLEBROOKE WEST
Pinal,33,9,10,11,2,,Retain Justice Timmer,,UNDER VOTES,ARIZONA CITY
Pinal,34,11,10,10,1,,Retain Justice Timmer,,UNDER VOTES,TOLTEC SOUTH
Pinal,5,1,1,1,0,,Retain Justice Timmer,,UNDER VOTES,PICACHO
Pinal,14,4,4,4,1,,Retain Justice Timmer,,UNDER VOTES,ELOY
Pinal,42,19,8,13,1,,Retain Justice Timmer,,UNDER VOTES,TOLTEC
Pinal,12,2,3,4,1,,Retain Justice Timmer,,UNDER VOTES,ELOY SOUTH
Pinal,62,32,8,20,1,,Retain Justice Timmer,,UNDER VOTES,SADDLEBROOKE EAST
Pinal,32,8,8,13,2,,Retain Justice Timmer,,UNDER VOTES,RED ROCK
Pinal,11,2,5,3,0,,Retain Justice Timmer,,UNDER VOTES,COOLIDGE NE
Pinal,31,7,9,12,1,,Retain Justice Timmer,,UNDER VOTES,COOLIDGE NW
Pinal,16,5,5,5,1,,Retain Justice Timmer,,UNDER VOTES,COOLIDGE SOUTH
Pinal,9,3,3,3,0,,Retain Justice Timmer,,UNDER VOTES,RANDOLPH
Pinal,16,5,3,6,0,,Retain Justice Timmer,,UNDER VOTES,CENTRAL ARIZONA COLLEGE
Pinal,11,3,3,4,0,,Retain Justice Timmer,,UNDER VOTES,ELEVEN MILE CORNER
Pinal,28,14,4,8,0,,Retain Justice Timmer,,UNDER VOTES,FLORENCE NORTH
Pinal,18,5,5,6,0,,Retain Justice Timmer,,UNDER VOTES,FLORENCE SOUTH
Pinal,20,6,4,8,1,,Retain Justice Timmer,,UNDER VOTES,CACTUS FOREST
Pinal,57,20,10,22,2,,Retain Justice Timmer,,UNDER VOTES,JOHNSON RANCH
Pinal,108,38,28,36,5,,Retain Justice Timmer,,UNDER VOTES,POSTON BUTTE
Pinal,68,21,13,28,4,,Retain Justice Timmer,,UNDER VOTES,QUEEN CREEK
Pinal,4,0,2,1,0,,Retain Justice Timmer,,UNDER VOTES,SACATON
Pinal,38,10,11,14,2,,Retain Justice Timmer,,UNDER VOTES,MARICOPA
Pinal,6,1,1,3,0,,Retain Justice Timmer,,UNDER VOTES,STANFIELD
Pinal,22,8,4,7,1,,Retain Justice Timmer,,UNDER VOTES,CASA GRANDE NORTH
Pinal,22,5,6,9,1,,Retain Justice Timmer,,UNDER VOTES,CASA GRANDE N CENTRAL
Pinal,25,8,5,8,2,,Retain Justice Timmer,,UNDER VOTES,CASA GRANDE S CENTRAL
Pinal,25,7,6,9,2,,Retain Justice Timmer,,UNDER VOTES,CASA GRANDE NE
Pinal,20,4,7,6,2,,Retain Justice Timmer,,UNDER VOTES,CASA GRANDE SE
Pinal,43,15,9,16,2,,Retain Justice Timmer,,UNDER VOTES,CASA GRANDE NW
Pinal,16,4,5,5,1,,Retain Justice Timmer,,UNDER VOTES,CASA GRANDE SW
Pinal,39,11,9,16,2,,Retain Justice Timmer,,UNDER VOTES,CASA GRANDE RANCHO GRANDE
Pinal,41,16,8,14,2,,Retain Justice Timmer,,UNDER VOTES,APACHE JCT SUPERSTITION
Pinal,39,16,6,14,1,,Retain Justice Timmer,,UNDER VOTES,CASA GRANDE INTERCHANGE
Pinal,23,8,6,6,1,,Retain Justice Timmer,,UNDER VOTES,APACHE JCT NW
Pinal,45,17,8,17,2,,Retain Justice Timmer,,UNDER VOTES,APACHE JCT SW
Pinal,45,12,15,16,1,,Retain Justice Timmer,,UNDER VOTES,APACHE JCT SE
