county,precinct,office,district,candidate,party,votes,early_voting,election_day,late_early_voting,provisional
Yuma,42,Proposition 408,,NO,,780,393,179,191,17
Yuma,42,Proposition 205,,Registered Voters,,2789,0,0,0,0
Yuma,42,Proposition 205,,Ballots Cast,,1727,869,389,428,41
Yuma,42,Proposition 205,,Times Blank Voted,,83,28,24,27,4
Yuma,42,Proposition 205,,Times Over Voted,,0,0,0,0,0
Yuma,42,Proposition 205,,Number of Under Votes,,0,0,0,0,0
Yuma,42,Proposition 205,,YES,,583,268,147,150,18
Yuma,42,Proposition 205,,NO,,1061,573,218,251,19
Yuma,42,Proposition 206,,Registered Voters,,2789,0,0,0,0
Yuma,42,Proposition 206,,Ballots Cast,,1727,869,389,428,41
Yuma,42,Proposition 206,,Times Blank Voted,,83,23,26,30,4
Yuma,42,Proposition 206,,Times Over Voted,,2,1,0,1,0
Yuma,42,Proposition 206,,Number of Under Votes,,0,0,0,0,0
Yuma,42,Proposition 206,,YES,,1028,542,225,238,23
Yuma,42,Proposition 206,,NO,,614,303,138,159,14
Yuma,43,President,,Registered Voters,,36,0,0,0,0
Yuma,43,President,,Ballots Cast,,23,10,6,7,0
Yuma,43,President,,Times Blank Voted,,1,0,1,0,0
Yuma,43,President,,Times Over Voted,,0,0,0,0,0
Yuma,43,President,,Number of Under Votes,,0,0,0,0,0
Yuma,43,President,,TRUMP / PENCE,REP,14,9,3,2,0
Yuma,43,President,,CLINTON / KAINE,DEM,8,1,2,5,0
Yuma,43,President,,JOHNSON / WELD,LIB,0,0,0,0,0
Yuma,43,President,,STEIN / BARAKA,GRN,0,0,0,0,0
Yuma,43,President,,Write-in 50,,0,0,0,0,0
Yuma,43,U.S. Senate,,Registered Voters,,36,0,0,0,0
Yuma,43,U.S. Senate,,Ballots Cast,,23,10,6,7,0
Yuma,43,U.S. Senate,,Times Blank Voted,,1,0,1,0,0
Yuma,43,U.S. Senate,,Times Over Voted,,0,0,0,0,0
Yuma,43,U.S. Senate,,Number of Under Votes,,0,0,0,0,0
Yuma,43,U.S. Senate,,"MCCAIN, JOHN",REP,18,9,5,4,0
Yuma,43,U.S. Senate,,"KIRKPATRICK, ANN",DEM,4,1,0,3,0
Yuma,43,U.S. Senate,,"SWING, GARY",GRN,0,0,0,0,0
Yuma,43,U.S. Senate,,Write-in 40,,0,0,0,0,0
Yuma,43,U.S. House,3,Registered Voters,,36,0,0,0,0
Yuma,43,U.S. House,3,Ballots Cast,,23,10,6,7,0
Yuma,43,U.S. House,3,Times Blank Voted,,8,4,3,1,0
Yuma,43,U.S. House,3,Times Over Voted,,0,0,0,0,0
Yuma,43,U.S. House,3,Number of Under Votes,,0,0,0,0,0
Yuma,43,U.S. House,3,"GRIJALVA, RAÚL",DEM,10,3,2,5,0
Yuma,43,U.S. House,3,Write-in 20,,5,3,1,1,0
Yuma,43,State Senate,13,Registered Voters,,36,0,0,0,0
Yuma,43,State Senate,13,Ballots Cast,,23,10,6,7,0
Yuma,43,State Senate,13,Times Blank Voted,,4,1,1,2,0
Yuma,43,State Senate,13,Times Over Voted,,0,0,0,0,0
Yuma,43,State Senate,13,Number of Under Votes,,0,0,0,0,0
Yuma,43,State Senate,13,"MONTENEGRO, STEVE",REP,19,9,5,5,0
Yuma,43,State Senate,13,Write-in 20,,0,0,0,0,0
Yuma,43,State Representative,13,Registered Voters,,36,0,0,0,0
Yuma,43,State Representative,13,Ballots Cast,,23,10,6,7,0
Yuma,43,State Representative,13,Times Blank Voted,,2,0,1,1,0
Yuma,43,State Representative,13,Times Over Voted,,0,0,0,0,0
Yuma,43,State Representative,13,Number of Under Votes,,7,3,1,3,0
Yuma,43,State Representative,13,"MITCHELL, DARIN",REP,13,8,3,2,0
Yuma,43,State Representative,13,"SHOOTER, DON",REP,14,8,4,2,0
Yuma,43,State Representative,13,"GRAVES, IISHA",DEM,8,1,2,5,0
Yuma,43,State Representative,13,Write-in 50,,0,0,0,0,0
Yuma,43,Corporation Commissioner,,Registered Voters,,36,0,0,0,0
Yuma,43,Corporation Commissioner,,Ballots Cast,,23,10,6,7,0
Yuma,43,Corporation Commissioner,,Times Blank Voted,,1,0,1,0,0
Yuma,43,Corporation Commissioner,,Times Over Voted,,0,0,0,0,0
Yuma,43,Corporation Commissioner,,Number of Under Votes,,11,4,2,5,0
Yuma,43,Corporation Commissioner,,"BURNS, ROBERT \BOB\""""",REP,15,8,3,4,0
Yuma,43,Corporation Commissioner,,"DUNN, BOYD",REP,15,9,3,3,0
Yuma,43,Corporation Commissioner,,"TOBIN, ANDY",REP,14,8,4,2,0
Yuma,43,Corporation Commissioner,,"CHABIN, TOM",DEM,5,0,2,3,0
Yuma,43,Corporation Commissioner,,"MUNDELL, WILLIAM",DEM,6,1,1,4,0
Yuma,43,Corporation Commissioner,,Write-in 80,,0,0,0,0,0
Yuma,43,Board of Supervisors Dist. 4,,Registered Voters,,36,0,0,0,0
Yuma,43,Board of Supervisors Dist. 4,,Ballots Cast,,23,10,6,7,0
Yuma,43,Board of Supervisors Dist. 4,,Times Blank Voted,,13,7,4,2,0
Yuma,43,Board of Supervisors Dist. 4,,Times Over Voted,,0,0,0,0,0
Yuma,43,Board of Supervisors Dist. 4,,Number of Under Votes,,0,0,0,0,0
Yuma,43,Board of Supervisors Dist. 4,,"REYES, MARCO A.",,10,3,2,5,0
Yuma,43,Board of Supervisors Dist. 4,,Write-in 20,,0,0,0,0,0
Yuma,43,County Attorney,,Registered Voters,,36,0,0,0,0
Yuma,43,County Attorney,,Ballots Cast,,23,10,6,7,0
Yuma,43,County Attorney,,Times Blank Voted,,7,5,1,1,0
Yuma,43,County Attorney,,Times Over Voted,,0,0,0,0,0
Yuma,43,County Attorney,,Number of Under Votes,,0,0,0,0,0
Yuma,43,County Attorney,,"SMITH, JON R.",DEM,16,5,5,6,0
Yuma,43,County Attorney,,Write-in 20,,0,0,0,0,0
Yuma,43,Sheriff,,Registered Voters,,36,0,0,0,0
Yuma,43,Sheriff,,Ballots Cast,,23,10,6,7,0
Yuma,43,Sheriff,,Times Blank Voted,,3,0,1,2,0
Yuma,43,Sheriff,,Times Over Voted,,0,0,0,0,0
Yuma,43,Sheriff,,Number of Under Votes,,0,0,0,0,0
Yuma,43,Sheriff,,"WILMOT, LEON",REP,20,10,5,5,0
Yuma,43,Sheriff,,Write-in 20,,0,0,0,0,0
Yuma,43,County Treasurer,,Registered Voters,,36,0,0,0,0
Yuma,43,County Treasurer,,Ballots Cast,,23,10,6,7,0
Yuma,43,County Treasurer,,Times Blank Voted,,8,5,2,1,0
Yuma,43,County Treasurer,,Times Over Voted,,0,0,0,0,0
Yuma,43,County Treasurer,,Number of Under Votes,,0,0,0,0,0
Yuma,43,County Treasurer,,"PANCRAZI MORENO, A.",DEM,15,5,4,6,0
Yuma,43,County Treasurer,,Write-in 20,,0,0,0,0,0
Yuma,43,County School Superintendent,,Registered Voters,,36,0,0,0,0
Yuma,43,County School Superintendent,,Ballots Cast,,23,10,6,7,0
Yuma,43,County School Superintendent,,Times Blank Voted,,2,0,1,1,0
Yuma,43,County School Superintendent,,Times Over Voted,,0,0,0,0,0
Yuma,43,County School Superintendent,,Number of Under Votes,,0,0,0,0,0
Yuma,43,County School Superintendent,,"TYREE, THOMAS \TOM\""""",REP,21,10,5,6,0
Yuma,43,County School Superintendent,,Write-in 20,,0,0,0,0,0
Yuma,43,County Recorder,,Registered Voters,,36,0,0,0,0
Yuma,43,County Recorder,,Ballots Cast,,23,10,6,7,0
Yuma,43,County Recorder,,Times Blank Voted,,2,0,1,1,0
Yuma,43,County Recorder,,Times Over Voted,,0,0,0,0,0
Yuma,43,County Recorder,,Number of Under Votes,,0,0,0,0,0
Yuma,43,County Recorder,,"STALLWORTH P., ROBYN",REP,21,10,5,6,0
Yuma,43,County Recorder,,Write-in 20,,0,0,0,0,0
Yuma,43,County Assessor,,Registered Voters,,36,0,0,0,0
Yuma,43,County Assessor,,Ballots Cast,,23,10,6,7,0
Yuma,43,County Assessor,,Times Blank Voted,,1,0,1,0,0
Yuma,43,County Assessor,,Times Over Voted,,0,0,0,0,0
Yuma,43,County Assessor,,Number of Under Votes,,0,0,0,0,0
Yuma,43,County Assessor,,"KING, KIRBY",REP,8,4,3,1,0
Yuma,43,County Assessor,,"WEHRLE, JOE",DEM,14,6,2,6,0
Yuma,43,County Assessor,,Write-in 30,,0,0,0,0,0
Yuma,43,"Retain Justice TIMMER, ANN",,Registered Voters,,36,0,0,0,0
Yuma,43,"Retain Justice TIMMER, ANN",,Ballots Cast,,23,10,6,7,0
Yuma,43,"Retain Justice TIMMER, ANN",,Times Blank Voted,,2,2,0,0,0
Yuma,43,"Retain Justice TIMMER, ANN",,Times Over Voted,,0,0,0,0,0
Yuma,43,"Retain Justice TIMMER, ANN",,Number of Under Votes,,0,0,0,0,0
Yuma,43,"Retain Justice TIMMER, ANN",,YES,,19,8,5,6,0
Yuma,43,"Retain Justice TIMMER, ANN",,NO,,2,0,1,1,0
Yuma,43,"Retain Judge BROWN, MICHAEL J.",,Registered Voters,,36,0,0,0,0
Yuma,43,"Retain Judge BROWN, MICHAEL J.",,Ballots Cast,,23,10,6,7,0
Yuma,43,"Retain Judge BROWN, MICHAEL J.",,Times Blank Voted,,1,1,0,0,0
Yuma,43,"Retain Judge BROWN, MICHAEL J.",,Times Over Voted,,0,0,0,0,0
Yuma,43,"Retain Judge BROWN, MICHAEL J.",,Number of Under Votes,,0,0,0,0,0
Yuma,43,"Retain Judge BROWN, MICHAEL J.",,YES,,20,9,5,6,0
Yuma,43,"Retain Judge BROWN, MICHAEL J.",,NO,,2,0,1,1,0
Yuma,43,"Retain Judge JONES, KENTON",,Registered Voters,,36,0,0,0,0
Yuma,43,"Retain Judge JONES, KENTON",,Ballots Cast,,23,10,6,7,0
Yuma,43,"Retain Judge JONES, KENTON",,Times Blank Voted,,3,2,0,1,0
Yuma,43,"Retain Judge JONES, KENTON",,Times Over Voted,,0,0,0,0,0
Yuma,43,"Retain Judge JONES, KENTON",,Number of Under Votes,,0,0,0,0,0
Yuma,43,"Retain Judge JONES, KENTON",,YES,,19,8,6,5,0
Yuma,43,"Retain Judge JONES, KENTON",,NO,,1,0,0,1,0
Yuma,43,"Retain Judge THOMPSON, JON W.",,Registered Voters,,36,0,0,0,0
Yuma,43,"Retain Judge THOMPSON, JON W.",,Ballots Cast,,23,10,6,7,0
Yuma,43,"Retain Judge THOMPSON, JON W.",,Times Blank Voted,,4,3,0,1,0
Yuma,43,"Retain Judge THOMPSON, JON W.",,Times Over Voted,,0,0,0,0,0
Yuma,43,"Retain Judge THOMPSON, JON W.",,Number of Under Votes,,0,0,0,0,0
Yuma,43,"Retain Judge THOMPSON, JON W.",,YES,,17,6,6,5,0
Yuma,43,"Retain Judge THOMPSON, JON W.",,NO,,2,1,0,1,0
Yuma,43,Judge of the Superior Court Div. 1,,Registered Voters,,36,0,0,0,0
Yuma,43,Judge of the Superior Court Div. 1,,Ballots Cast,,23,10,6,7,0
Yuma,43,Judge of the Superior Court Div. 1,,Times Blank Voted,,7,5,0,2,0
Yuma,43,Judge of the Superior Court Div. 1,,Times Over Voted,,0,0,0,0,0
Yuma,43,Judge of the Superior Court Div. 1,,Number of Under Votes,,0,0,0,0,0
Yuma,43,Judge of the Superior Court Div. 1,,"REEVES, MARK WAYNE",,16,5,6,5,0
Yuma,43,Judge of the Superior Court Div. 1,,Write-in 20,,0,0,0,0,0
Yuma,43,Judge of the Superior Court Div. 4,,Registered Voters,,36,0,0,0,0
Yuma,43,Judge of the Superior Court Div. 4,,Ballots Cast,,23,10,6,7,0
Yuma,43,Judge of the Superior Court Div. 4,,Times Blank Voted,,2,1,0,1,0
Yuma,43,Judge of the Superior Court Div. 4,,Times Over Voted,,0,0,0,0,0
Yuma,43,Judge of the Superior Court Div. 4,,Number of Under Votes,,0,0,0,0,0
Yuma,43,Judge of the Superior Court Div. 4,,"HAWS, DAVID M.",,21,9,6,6,0
Yuma,43,Judge of the Superior Court Div. 4,,Write-in 20,,0,0,0,0,0
Yuma,43,Judge of the Superior Court Div. 5,,Registered Voters,,36,0,0,0,0
Yuma,43,Judge of the Superior Court Div. 5,,Ballots Cast,,23,10,6,7,0
Yuma,43,Judge of the Superior Court Div. 5,,Times Blank Voted,,2,1,0,1,0
Yuma,43,Judge of the Superior Court Div. 5,,Times Over Voted,,0,0,0,0,0
Yuma,43,Judge of the Superior Court Div. 5,,Number of Under Votes,,0,0,0,0,0
Yuma,43,Judge of the Superior Court Div. 5,,"NELSON, ROGER",,21,9,6,6,0
Yuma,43,Judge of the Superior Court Div. 5,,Write-in 20,,0,0,0,0,0
Yuma,43,Judge of the Superior Court Div. 6,,Registered Voters,,36,0,0,0,0
Yuma,43,Judge of the Superior Court Div. 6,,Ballots Cast,,23,10,6,7,0
Yuma,43,Judge of the Superior Court Div. 6,,Times Blank Voted,,8,5,0,3,0
Yuma,43,Judge of the Superior Court Div. 6,,Times Over Voted,,0,0,0,0,0
Yuma,43,Judge of the Superior Court Div. 6,,Number of Under Votes,,0,0,0,0,0
Yuma,43,Judge of the Superior Court Div. 6,,"CRUZ, MARIA ELENA",,15,5,6,4,0
Yuma,43,Judge of the Superior Court Div. 6,,Write-in 20,,0,0,0,0,0
Yuma,43,Board Member - Yuma Union High School Dist . 70,,Registered Voters,,36,0,0,0,0
Yuma,43,Board Member - Yuma Union High School Dist . 70,,Ballots Cast,,23,10,6,7,0
Yuma,43,Board Member - Yuma Union High School Dist . 70,,Times Blank Voted,,2,0,1,1,0
Yuma,43,Board Member - Yuma Union High School Dist . 70,,Times Over Voted,,0,0,0,0,0
Yuma,43,Board Member - Yuma Union High School Dist . 70,,Number of Under Votes,,10,6,2,2,0
Yuma,43,Board Member - Yuma Union High School Dist . 70,,"FARR, RALPH",,9,3,2,4,0
Yuma,43,Board Member - Yuma Union High School Dist . 70,,"GWYNN, BRUCE",,13,8,3,2,0
Yuma,43,Board Member - Yuma Union High School Dist . 70,,"LARA, DAVID",,11,3,4,4,0
Yuma,43,Board Member - Yuma Union High School Dist . 70,,"MELLON, SHELLEY J.",,16,8,4,4,0
Yuma,43,Board Member - Yuma Union High School Dist . 70,,"RILEY, PAT",,4,2,0,2,0
Yuma,43,Board Member - Yuma Union High School Dist . 70,,Write-in 80,,0,0,0,0,0
Yuma,43,Proposition 407,,Registered Voters,,0,0,0,0,0
Yuma,43,Proposition 407,,Ballots Cast,,0,0,0,0,0
Yuma,43,Proposition 407,,Times Blank Voted,,0,0,0,0,0
Yuma,43,Proposition 407,,Times Over Voted,,0,0,0,0,0
Yuma,43,Proposition 407,,Number of Under Votes,,0,0,0,0,0
Yuma,43,Proposition 407,,YES,,0,0,0,0,0
Yuma,43,Proposition 407,,NO,,0,0,0,0,0
Yuma,43,Proposition 408,,Registered Voters,,0,0,0,0,0
Yuma,43,Proposition 408,,Ballots Cast,,0,0,0,0,0
Yuma,43,Proposition 408,,Times Blank Voted,,0,0,0,0,0
Yuma,43,Proposition 408,,Times Over Voted,,0,0,0,0,0
Yuma,43,Proposition 408,,Number of Under Votes,,0,0,0,0,0
Yuma,43,Proposition 408,,YES,,0,0,0,0,0
Yuma,43,Proposition 408,,NO,,0,0,0,0,0
Yuma,43,Proposition 205,,Registered Voters,,36,0,0,0,0
Yuma,43,Proposition 205,,Ballots Cast,,23,10,6,7,0
Yuma,43,Proposition 205,,Times Blank Voted,,2,2,0,0,0
Yuma,43,Proposition 205,,Times Over Voted,,0,0,0,0,0
Yuma,43,Proposition 205,,Number of Under Votes,,0,0,0,0,0
Yuma,43,Proposition 205,,YES,,6,2,2,2,0
Yuma,43,Proposition 205,,NO,,15,6,4,5,0
Yuma,43,Proposition 206,,Registered Voters,,36,0,0,0,0
Yuma,43,Proposition 206,,Ballots Cast,,23,10,6,7,0
Yuma,43,Proposition 206,,Times Blank Voted,,0,0,0,0,0
Yuma,43,Proposition 206,,Times Over Voted,,0,0,0,0,0
Yuma,43,Proposition 206,,Number of Under Votes,,0,0,0,0,0
Yuma,43,Proposition 206,,YES,,7,2,2,3,0
Yuma,43,Proposition 206,,NO,,16,8,4,4,0
Yuma,44,President,,Registered Voters,,0,0,0,0,0
Yuma,44,President,,Ballots Cast,,0,0,0,0,0
Yuma,44,President,,Times Blank Voted,,0,0,0,0,0
Yuma,44,President,,Times Over Voted,,0,0,0,0,0
Yuma,44,President,,Number of Under Votes,,0,0,0,0,0
Yuma,44,President,,TRUMP / PENCE,REP,0,0,0,0,0
Yuma,44,President,,CLINTON / KAINE,DEM,0,0,0,0,0
Yuma,44,President,,JOHNSON / WELD,LIB,0,0,0,0,0
Yuma,44,President,,STEIN / BARAKA,GRN,0,0,0,0,0
Yuma,44,President,,Write-in 50,,0,0,0,0,0
Yuma,44,U.S. Senate,,Registered Voters,,0,0,0,0,0
Yuma,44,U.S. Senate,,Ballots Cast,,0,0,0,0,0
Yuma,44,U.S. Senate,,Times Blank Voted,,0,0,0,0,0
Yuma,44,U.S. Senate,,Times Over Voted,,0,0,0,0,0
Yuma,44,U.S. Senate,,Number of Under Votes,,0,0,0,0,0
Yuma,44,U.S. Senate,,"MCCAIN, JOHN",REP,0,0,0,0,0
Yuma,44,U.S. Senate,,"KIRKPATRICK, ANN",DEM,0,0,0,0,0
Yuma,44,U.S. Senate,,"SWING, GARY",GRN,0,0,0,0,0
Yuma,44,U.S. Senate,,Write-in 40,,0,0,0,0,0
Yuma,44,U.S. House,3,Registered Voters,,0,0,0,0,0
Yuma,44,U.S. House,3,Ballots Cast,,0,0,0,0,0
Yuma,44,U.S. House,3,Times Blank Voted,,0,0,0,0,0
Yuma,44,U.S. House,3,Times Over Voted,,0,0,0,0,0
Yuma,44,U.S. House,3,Number of Under Votes,,0,0,0,0,0
Yuma,44,U.S. House,3,"GRIJALVA, RAÚL",DEM,0,0,0,0,0
Yuma,44,U.S. House,3,Write-in 20,,0,0,0,0,0
Yuma,44,State Senate,4,Registered Voters,,0,0,0,0,0
Yuma,44,State Senate,4,Ballots Cast,,0,0,0,0,0
Yuma,44,State Senate,4,Times Blank Voted,,0,0,0,0,0
Yuma,44,State Senate,4,Times Over Voted,,0,0,0,0,0
Yuma,44,State Senate,4,Number of Under Votes,,0,0,0,0,0
Yuma,44,State Senate,4,"OTONDO, LISA",DEM,0,0,0,0,0
Yuma,44,State Senate,4,Write-in 20,,0,0,0,0,0
Yuma,44,State Representative,4,Registered Voters,,0,0,0,0,0
Yuma,44,State Representative,4,Ballots Cast,,0,0,0,0,0
Yuma,44,State Representative,4,Times Blank Voted,,0,0,0,0,0
Yuma,44,State Representative,4,Times Over Voted,,0,0,0,0,0
Yuma,44,State Representative,4,Number of Under Votes,,0,0,0,0,0
Yuma,44,State Representative,4,"FERNANDEZ, CHARLENE",DEM,0,0,0,0,0
Yuma,44,State Representative,4,"RUBALCAVA, JESUS",DEM,0,0,0,0,0
Yuma,44,State Representative,4,Write-in 40,,0,0,0,0,0
Yuma,44,Corporation Commissioner,,Registered Voters,,0,0,0,0,0
Yuma,44,Corporation Commissioner,,Ballots Cast,,0,0,0,0,0
Yuma,44,Corporation Commissioner,,Times Blank Voted,,0,0,0,0,0
Yuma,44,Corporation Commissioner,,Times Over Voted,,0,0,0,0,0
Yuma,44,Corporation Commissioner,,Number of Under Votes,,0,0,0,0,0
Yuma,44,Corporation Commissioner,,"BURNS, ROBERT \BOB\""""",REP,0,0,0,0,0
Yuma,44,Corporation Commissioner,,"DUNN, BOYD",REP,0,0,0,0,0
Yuma,44,Corporation Commissioner,,"TOBIN, ANDY",REP,0,0,0,0,0
Yuma,44,Corporation Commissioner,,"CHABIN, TOM",DEM,0,0,0,0,0
Yuma,44,Corporation Commissioner,,"MUNDELL, WILLIAM",DEM,0,0,0,0,0
Yuma,44,Corporation Commissioner,,Write-in 80,,0,0,0,0,0
Yuma,44,Board of Supervisors Dist. 3,,Registered Voters,,0,0,0,0,0
Yuma,44,Board of Supervisors Dist. 3,,Ballots Cast,,0,0,0,0,0
Yuma,44,Board of Supervisors Dist. 3,,Times Blank Voted,,0,0,0,0,0
Yuma,44,Board of Supervisors Dist. 3,,Times Over Voted,,0,0,0,0,0
Yuma,44,Board of Supervisors Dist. 3,,Number of Under Votes,,0,0,0,0,0
Yuma,44,Board of Supervisors Dist. 3,,"SIMMONS, DARREN",REP,0,0,0,0,0
Yuma,44,Board of Supervisors Dist. 3,,"KAMEI, SANDY",DEM,0,0,0,0,0
Yuma,44,Board of Supervisors Dist. 3,,Write-in 30,,0,0,0,0,0
Yuma,44,County Attorney,,Registered Voters,,0,0,0,0,0
Yuma,44,County Attorney,,Ballots Cast,,0,0,0,0,0
Yuma,44,County Attorney,,Times Blank Voted,,0,0,0,0,0
Yuma,44,County Attorney,,Times Over Voted,,0,0,0,0,0
Yuma,44,County Attorney,,Number of Under Votes,,0,0,0,0,0
Yuma,44,County Attorney,,"SMITH, JON R.",DEM,0,0,0,0,0
Yuma,44,County Attorney,,Write-in 20,,0,0,0,0,0
Yuma,44,Sheriff,,Registered Voters,,0,0,0,0,0
Yuma,44,Sheriff,,Ballots Cast,,0,0,0,0,0
Yuma,44,Sheriff,,Times Blank Voted,,0,0,0,0,0
Yuma,44,Sheriff,,Times Over Voted,,0,0,0,0,0
Yuma,44,Sheriff,,Number of Under Votes,,0,0,0,0,0
Yuma,44,Sheriff,,"WILMOT, LEON",REP,0,0,0,0,0
Yuma,44,Sheriff,,Write-in 20,,0,0,0,0,0
Yuma,44,County Treasurer,,Registered Voters,,0,0,0,0,0
Yuma,44,County Treasurer,,Ballots Cast,,0,0,0,0,0
Yuma,44,County Treasurer,,Times Blank Voted,,0,0,0,0,0
Yuma,44,County Treasurer,,Times Over Voted,,0,0,0,0,0
Yuma,44,County Treasurer,,Number of Under Votes,,0,0,0,0,0
Yuma,44,County Treasurer,,"PANCRAZI MORENO, A.",DEM,0,0,0,0,0
Yuma,44,County Treasurer,,Write-in 20,,0,0,0,0,0
Yuma,44,County School Superintendent,,Registered Voters,,0,0,0,0,0
Yuma,44,County School Superintendent,,Ballots Cast,,0,0,0,0,0
Yuma,44,County School Superintendent,,Times Blank Voted,,0,0,0,0,0
Yuma,44,County School Superintendent,,Times Over Voted,,0,0,0,0,0
Yuma,44,County School Superintendent,,Number of Under Votes,,0,0,0,0,0
Yuma,44,County School Superintendent,,"TYREE, THOMAS \TOM\""""",REP,0,0,0,0,0
Yuma,44,County School Superintendent,,Write-in 20,,0,0,0,0,0
Yuma,44,County Recorder,,Registered Voters,,0,0,0,0,0
Yuma,44,County Recorder,,Ballots Cast,,0,0,0,0,0
Yuma,44,County Recorder,,Times Blank Voted,,0,0,0,0,0
Yuma,44,County Recorder,,Times Over Voted,,0,0,0,0,0
Yuma,44,County Recorder,,Number of Under Votes,,0,0,0,0,0
Yuma,44,County Recorder,,"STALLWORTH P., ROBYN",REP,0,0,0,0,0
Yuma,44,County Recorder,,Write-in 20,,0,0,0,0,0
Yuma,44,County Assessor,,Registered Voters,,0,0,0,0,0
Yuma,44,County Assessor,,Ballots Cast,,0,0,0,0,0
Yuma,44,County Assessor,,Times Blank Voted,,0,0,0,0,0
Yuma,44,County Assessor,,Times Over Voted,,0,0,0,0,0
Yuma,44,County Assessor,,Number of Under Votes,,0,0,0,0,0
Yuma,44,County Assessor,,"KING, KIRBY",REP,0,0,0,0,0
Yuma,44,County Assessor,,"WEHRLE, JOE",DEM,0,0,0,0,0
Yuma,44,County Assessor,,Write-in 30,,0,0,0,0,0
Yuma,44,"Retain Justice TIMMER, ANN",,Registered Voters,,0,0,0,0,0
Yuma,44,"Retain Justice TIMMER, ANN",,Ballots Cast,,0,0,0,0,0
Yuma,44,"Retain Justice TIMMER, ANN",,Times Blank Voted,,0,0,0,0,0
Yuma,44,"Retain Justice TIMMER, ANN",,Times Over Voted,,0,0,0,0,0
Yuma,44,"Retain Justice TIMMER, ANN",,Number of Under Votes,,0,0,0,0,0
Yuma,44,"Retain Justice TIMMER, ANN",,YES,,0,0,0,0,0
Yuma,44,"Retain Justice TIMMER, ANN",,NO,,0,0,0,0,0
Yuma,44,"Retain Judge BROWN, MICHAEL J.",,Registered Voters,,0,0,0,0,0
Yuma,44,"Retain Judge BROWN, MICHAEL J.",,Ballots Cast,,0,0,0,0,0
Yuma,44,"Retain Judge BROWN, MICHAEL J.",,Times Blank Voted,,0,0,0,0,0
Yuma,44,"Retain Judge BROWN, MICHAEL J.",,Times Over Voted,,0,0,0,0,0
Yuma,44,"Retain Judge BROWN, MICHAEL J.",,Number of Under Votes,,0,0,0,0,0
Yuma,44,"Retain Judge BROWN, MICHAEL J.",,YES,,0,0,0,0,0
Yuma,44,"Retain Judge BROWN, MICHAEL J.",,NO,,0,0,0,0,0
Yuma,44,"Retain Judge JONES, KENTON",,Registered Voters,,0,0,0,0,0
Yuma,44,"Retain Judge JONES, KENTON",,Ballots Cast,,0,0,0,0,0
Yuma,44,"Retain Judge JONES, KENTON",,Times Blank Voted,,0,0,0,0,0
Yuma,44,"Retain Judge JONES, KENTON",,Times Over Voted,,0,0,0,0,0
Yuma,44,"Retain Judge JONES, KENTON",,Number of Under Votes,,0,0,0,0,0
Yuma,44,"Retain Judge JONES, KENTON",,YES,,0,0,0,0,0
Yuma,44,"Retain Judge JONES, KENTON",,NO,,0,0,0,0,0
Yuma,44,"Retain Judge THOMPSON, JON W.",,Registered Voters,,0,0,0,0,0
Yuma,44,"Retain Judge THOMPSON, JON W.",,Ballots Cast,,0,0,0,0,0
Yuma,44,"Retain Judge THOMPSON, JON W.",,Times Blank Voted,,0,0,0,0,0
Yuma,44,"Retain Judge THOMPSON, JON W.",,Times Over Voted,,0,0,0,0,0
Yuma,44,"Retain Judge THOMPSON, JON W.",,Number of Under Votes,,0,0,0,0,0
Yuma,44,"Retain Judge THOMPSON, JON W.",,YES,,0,0,0,0,0
Yuma,44,"Retain Judge THOMPSON, JON W.",,NO,,0,0,0,0,0
Yuma,44,Judge of the Superior Court Div. 1,,Registered Voters,,0,0,0,0,0
Yuma,44,Judge of the Superior Court Div. 1,,Ballots Cast,,0,0,0,0,0
Yuma,44,Judge of the Superior Court Div. 1,,Times Blank Voted,,0,0,0,0,0
Yuma,44,Judge of the Superior Court Div. 1,,Times Over Voted,,0,0,0,0,0
Yuma,44,Judge of the Superior Court Div. 1,,Number of Under Votes,,0,0,0,0,0
Yuma,44,Judge of the Superior Court Div. 1,,"REEVES, MARK WAYNE",,0,0,0,0,0
Yuma,44,Judge of the Superior Court Div. 1,,Write-in 20,,0,0,0,0,0
Yuma,44,Judge of the Superior Court Div. 4,,Registered Voters,,0,0,0,0,0
Yuma,44,Judge of the Superior Court Div. 4,,Ballots Cast,,0,0,0,0,0
Yuma,44,Judge of the Superior Court Div. 4,,Times Blank Voted,,0,0,0,0,0
Yuma,44,Judge of the Superior Court Div. 4,,Times Over Voted,,0,0,0,0,0
Yuma,44,Judge of the Superior Court Div. 4,,Number of Under Votes,,0,0,0,0,0
Yuma,44,Judge of the Superior Court Div. 4,,"HAWS, DAVID M.",,0,0,0,0,0
Yuma,44,Judge of the Superior Court Div. 4,,Write-in 20,,0,0,0,0,0
Yuma,44,Judge of the Superior Court Div. 5,,Registered Voters,,0,0,0,0,0
Yuma,44,Judge of the Superior Court Div. 5,,Ballots Cast,,0,0,0,0,0
Yuma,44,Judge of the Superior Court Div. 5,,Times Blank Voted,,0,0,0,0,0
Yuma,44,Judge of the Superior Court Div. 5,,Times Over Voted,,0,0,0,0,0
Yuma,44,Judge of the Superior Court Div. 5,,Number of Under Votes,,0,0,0,0,0
Yuma,44,Judge of the Superior Court Div. 5,,"NELSON, ROGER",,0,0,0,0,0
Yuma,44,Judge of the Superior Court Div. 5,,Write-in 20,,0,0,0,0,0
