county,precinct,office,district,candidate,party,election_day,early_voting,provisional,votes
Yavapai,205 - MINE,U.S. Senate,,"SWING, GARY",GRN,27,31,0,58
Yavapai,205 - MINE,U.S. Senate,,WRITE-IN 133,,12,3,0,15
Yavapai,205 - MINE,U.S. REP IN CONGRESS - DIST. 4,,"GOSAR, PAUL",REP,251,297,3,551
Yavapai,205 - MINE,U.S. REP IN CONGRESS - DIST. 4,,"WEISSER, MIKEL",DEM,51,43,0,94
Yavapai,205 - MINE,U.S. REP IN CONGRESS - DIST. 4,,WRITE-IN 234,,0,1,0,1
Yavapai,205 - MINE,STATE SENATOR - DIST. 1,,"FANN, KAREN",REP,261,306,3,570
Yavapai,205 - MINE,STATE SENATOR - DIST. 1,,WRITE-IN 235,,3,1,0,4
Yavapai,205 - MINE,STATE REP - DIST. 1,,"CAMPBELL, NOEL",REP,194,230,1,425
Yavapai,205 - MINE,STATE REP - DIST. 1,,"STRINGER, DAVID",REP,188,207,2,397
Yavapai,205 - MINE,STATE REP - DIST. 1,,"PIERSON, PETER",DEM,73,47,1,121
Yavapai,205 - MINE,STATE REP - DIST. 1,,"KNAUER, HARYAKSHA GREGOR",GRN,25,24,0,49
Yavapai,205 - MINE,STATE REP - DIST. 1,,WRITE-IN 240,,1,2,0,3
Yavapai,205 - MINE,CORPORATION COMMISSIONER,,"BURNS, ROBERT BOB""""",REP,201,217,2,420
Yavapai,205 - MINE,CORPORATION COMMISSIONER,,"DUNN, BOYD",REP,173,195,1,369
Yavapai,205 - MINE,CORPORATION COMMISSIONER,,"TOBIN, ANDY",REP,186,213,3,402
Yavapai,205 - MINE,CORPORATION COMMISSIONER,,"CHABIN, TOM",DEM,64,43,1,108
Yavapai,205 - MINE,CORPORATION COMMISSIONER,,"MUNDELL, WILLIAM BILL""""",DEM,64,53,0,117
Yavapai,205 - MINE,CORPORATION COMMISSIONER,,WRITE-IN 134,,1,3,0,4
Yavapai,205 - MINE,BOARD OF SUPERVISORS - DIST. 1,,"SIMMONS, ROWLE",REP,259,294,3,556
Yavapai,205 - MINE,BOARD OF SUPERVISORS - DIST. 1,,WRITE-IN 204,,2,1,0,3
Yavapai,205 - MINE,COUNTY ASSESSOR,,"SIMMONS, JUDD",REP,253,288,3,544
Yavapai,205 - MINE,COUNTY ASSESSOR,,WRITE-IN 135,,3,4,0,7
Yavapai,205 - MINE,COUNTY ATTORNEY,,"POLK, SHEILA",REP,251,283,3,537
Yavapai,205 - MINE,COUNTY ATTORNEY,,WRITE-IN 136,,2,4,0,6
Yavapai,205 - MINE,COUNTY RECORDER,,"HOFFMAN, LESLIE M",REP,253,292,3,548
Yavapai,205 - MINE,COUNTY RECORDER,,WRITE-IN 137,,1,1,0,2
Yavapai,205 - MINE,COUNTY SCHOOL SUPERINTENDENT,,"CARTER, TIM",REP,250,293,3,546
Yavapai,205 - MINE,COUNTY SCHOOL SUPERINTENDENT,,WRITE-IN 138,,2,1,0,3
Yavapai,205 - MINE,COUNTY SHERIFF,,"MASCHER, SCOTT",REP,250,293,3,546
Yavapai,205 - MINE,COUNTY SHERIFF,,WRITE-IN 143,,2,1,0,3
Yavapai,205 - MINE,COUNTY TREASURER,,"JACOBS, ROSS",REP,251,293,3,547
Yavapai,205 - MINE,COUNTY TREASURER,,WRITE-IN 199,,2,2,0,4
Yavapai,205 - MINE,JUDGE OF SUPERIOR COURT - DIV. 4,,"TREBESCH, PATRICIA",,231,274,3,508
Yavapai,205 - MINE,JUDGE OF SUPERIOR COURT - DIV. 4,,WRITE-IN 179,,0,1,0,1
Yavapai,205 - MINE,JUDGE OF SUPERIOR COURT - DIV. 7,,"BLUFF, MICHAEL",,226,271,3,500
Yavapai,205 - MINE,JUDGE OF SUPERIOR COURT - DIV. 7,,WRITE-IN 194,,1,1,0,2
Yavapai,205 - MINE,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,YES,,201,231,2,434
Yavapai,205 - MINE,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,NO,,53,58,1,112
Yavapai,205 - MINE,BROWN - JUDGE OF THE COURT OF APPEALS,,YES,,193,238,2,433
Yavapai,205 - MINE,BROWN - JUDGE OF THE COURT OF APPEALS,,NO,,58,49,1,108
Yavapai,205 - MINE,JONES - JUDGE OF THE COURT OF APPEALS,,YES,,196,233,2,431
Yavapai,205 - MINE,JONES - JUDGE OF THE COURT OF APPEALS,,NO,,53,54,1,108
Yavapai,205 - MINE,THOMPSON - JUDGE OF THE COURT OF APPEALS,,YES,,199,236,1,436
Yavapai,205 - MINE,THOMPSON - JUDGE OF THE COURT OF APPEALS,,NO,,51,49,2,102
Yavapai,205 - MINE,PROPOSITION 205,,YES,,143,185,2,330
Yavapai,205 - MINE,PROPOSITION 205,,NO,,159,162,1,322
Yavapai,205 - MINE,PROPOSITION 206,,YES,,142,168,2,312
Yavapai,205 - MINE,PROPOSITION 206,,NO,,160,175,1,336
Yavapai,205 - MINE,BAGDAD USD #20 - QUESTION 1,,"YES, BUDGET OVERRIDE CONTINUATION",,206,236,1,443
Yavapai,205 - MINE,BAGDAD USD #20 - QUESTION 1,,"NO, BUDGET OVERRIDE CONTINUATION",,88,94,2,184
Yavapai,205 - MINE,BAGDAD USD #20 - QUESTION 2,,"YES, BUDGET OVERRIDE CONTINUATION",,206,242,2,450
Yavapai,205 - MINE,BAGDAD USD #20 - QUESTION 2,,"NO, BUDGET OVERRIDE CONTINUATION",,88,87,1,176
Yavapai,205 - MINE,SELIGMAN USD #40 - QUESTION,,"YES, BOND APPROVAL",,0,0,0,0
Yavapai,205 - MINE,SELIGMAN USD #40 - QUESTION,,"NO, BOND APPROVAL",,0,0,0,0
Yavapai,206 - HILL,President,,TRUMP / PENCE,REP,62,7,0,69
Yavapai,206 - HILL,President,,CLINTON / KAINE,DEM,3,0,0,3
Yavapai,206 - HILL,President,,JOHNSON / WELD,LBT,1,0,0,1
Yavapai,206 - HILL,President,,STEIN / BARAKA,GRN,0,0,0,0
Yavapai,206 - HILL,President,,WRITE-IN 900,,2,0,0,2
Yavapai,206 - HILL,U.S. Senate,,"MCCAIN, JOHN",REP,51,3,0,54
Yavapai,206 - HILL,U.S. Senate,,"KIRKPATRICK, ANN",DEM,2,0,0,2
Yavapai,206 - HILL,U.S. Senate,,"SWING, GARY",GRN,7,0,0,7
Yavapai,206 - HILL,U.S. Senate,,WRITE-IN 133,,0,0,0,0
Yavapai,206 - HILL,U.S. REP IN CONGRESS - DIST. 4,,"GOSAR, PAUL",REP,59,5,0,64
Yavapai,206 - HILL,U.S. REP IN CONGRESS - DIST. 4,,"WEISSER, MIKEL",DEM,3,0,0,3
Yavapai,206 - HILL,U.S. REP IN CONGRESS - DIST. 4,,WRITE-IN 234,,0,0,0,0
Yavapai,206 - HILL,STATE SENATOR - DIST. 1,,"FANN, KAREN",REP,55,3,0,58
Yavapai,206 - HILL,STATE SENATOR - DIST. 1,,WRITE-IN 235,,0,0,0,0
Yavapai,206 - HILL,STATE REP - DIST. 1,,"CAMPBELL, NOEL",REP,54,3,0,57
Yavapai,206 - HILL,STATE REP - DIST. 1,,"STRINGER, DAVID",REP,58,3,0,61
Yavapai,206 - HILL,STATE REP - DIST. 1,,"PIERSON, PETER",DEM,5,0,0,5
Yavapai,206 - HILL,STATE REP - DIST. 1,,"KNAUER, HARYAKSHA GREGOR",GRN,1,0,0,1
Yavapai,206 - HILL,STATE REP - DIST. 1,,WRITE-IN 240,,0,0,0,0
Yavapai,206 - HILL,CORPORATION COMMISSIONER,,"BURNS, ROBERT BOB""""",REP,54,0,0,54
Yavapai,206 - HILL,CORPORATION COMMISSIONER,,"DUNN, BOYD",REP,49,2,0,51
Yavapai,206 - HILL,CORPORATION COMMISSIONER,,"TOBIN, ANDY",REP,54,0,0,54
Yavapai,206 - HILL,CORPORATION COMMISSIONER,,"CHABIN, TOM",DEM,8,0,0,8
Yavapai,206 - HILL,CORPORATION COMMISSIONER,,"MUNDELL, WILLIAM BILL""""",DEM,5,0,0,5
Yavapai,206 - HILL,CORPORATION COMMISSIONER,,WRITE-IN 134,,0,0,0,0
Yavapai,206 - HILL,BOARD OF SUPERVISORS - DIST. 1,,"SIMMONS, ROWLE",REP,50,3,0,53
Yavapai,206 - HILL,BOARD OF SUPERVISORS - DIST. 1,,WRITE-IN 204,,0,0,0,0
Yavapai,206 - HILL,COUNTY ASSESSOR,,"SIMMONS, JUDD",REP,51,3,0,54
Yavapai,206 - HILL,COUNTY ASSESSOR,,WRITE-IN 135,,0,0,0,0
Yavapai,206 - HILL,COUNTY ATTORNEY,,"POLK, SHEILA",REP,49,2,0,51
Yavapai,206 - HILL,COUNTY ATTORNEY,,WRITE-IN 136,,1,0,0,1
Yavapai,206 - HILL,COUNTY RECORDER,,"HOFFMAN, LESLIE M",REP,52,2,0,54
Yavapai,206 - HILL,COUNTY RECORDER,,WRITE-IN 137,,0,0,0,0
Yavapai,206 - HILL,COUNTY SCHOOL SUPERINTENDENT,,"CARTER, TIM",REP,46,3,0,49
Yavapai,206 - HILL,COUNTY SCHOOL SUPERINTENDENT,,WRITE-IN 138,,1,0,0,1
Yavapai,206 - HILL,COUNTY SHERIFF,,"MASCHER, SCOTT",REP,49,2,0,51
Yavapai,206 - HILL,COUNTY SHERIFF,,WRITE-IN 143,,0,0,0,0
Yavapai,206 - HILL,COUNTY TREASURER,,"JACOBS, ROSS",REP,53,2,0,55
Yavapai,206 - HILL,COUNTY TREASURER,,WRITE-IN 199,,0,0,0,0
Yavapai,206 - HILL,JUDGE OF SUPERIOR COURT - DIV. 4,,"TREBESCH, PATRICIA",,46,2,0,48
Yavapai,206 - HILL,JUDGE OF SUPERIOR COURT - DIV. 4,,WRITE-IN 179,,0,0,0,0
Yavapai,206 - HILL,JUDGE OF SUPERIOR COURT - DIV. 7,,"BLUFF, MICHAEL",,44,2,0,46
Yavapai,206 - HILL,JUDGE OF SUPERIOR COURT - DIV. 7,,WRITE-IN 194,,2,0,0,2
Yavapai,206 - HILL,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,YES,,40,2,0,42
Yavapai,206 - HILL,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,NO,,7,1,0,8
Yavapai,206 - HILL,BROWN - JUDGE OF THE COURT OF APPEALS,,YES,,41,2,0,43
Yavapai,206 - HILL,BROWN - JUDGE OF THE COURT OF APPEALS,,NO,,8,0,0,8
Yavapai,206 - HILL,JONES - JUDGE OF THE COURT OF APPEALS,,YES,,48,2,0,50
Yavapai,206 - HILL,JONES - JUDGE OF THE COURT OF APPEALS,,NO,,7,0,0,7
Yavapai,206 - HILL,THOMPSON - JUDGE OF THE COURT OF APPEALS,,YES,,40,2,0,42
Yavapai,206 - HILL,THOMPSON - JUDGE OF THE COURT OF APPEALS,,NO,,7,0,0,7
Yavapai,206 - HILL,PROPOSITION 205,,YES,,17,0,0,17
Yavapai,206 - HILL,PROPOSITION 205,,NO,,49,7,0,56
Yavapai,206 - HILL,PROPOSITION 206,,YES,,24,0,0,24
Yavapai,206 - HILL,PROPOSITION 206,,NO,,42,7,0,49
Yavapai,207 - MESQUITE,President,,TRUMP / PENCE,REP,572,224,0,796
Yavapai,207 - MESQUITE,President,,CLINTON / KAINE,DEM,189,41,1,231
Yavapai,207 - MESQUITE,President,,JOHNSON / WELD,LBT,12,7,0,19
Yavapai,207 - MESQUITE,President,,STEIN / BARAKA,GRN,7,0,0,7
Yavapai,207 - MESQUITE,President,,WRITE-IN 900,,12,1,0,13
Yavapai,207 - MESQUITE,U.S. Senate,,"MCCAIN, JOHN",REP,499,186,0,685
Yavapai,207 - MESQUITE,U.S. Senate,,"KIRKPATRICK, ANN",DEM,197,52,1,250
Yavapai,207 - MESQUITE,U.S. Senate,,"SWING, GARY",GRN,66,24,0,90
Yavapai,207 - MESQUITE,U.S. Senate,,WRITE-IN 133,,11,3,0,14
Yavapai,207 - MESQUITE,U.S. REP IN CONGRESS - DIST. 4,,"GOSAR, PAUL",REP,567,212,0,779
Yavapai,207 - MESQUITE,U.S. REP IN CONGRESS - DIST. 4,,"WEISSER, MIKEL",DEM,184,47,1,232
Yavapai,207 - MESQUITE,U.S. REP IN CONGRESS - DIST. 4,,WRITE-IN 234,,1,0,0,1
Yavapai,207 - MESQUITE,STATE SENATOR - DIST. 1,,"FANN, KAREN",REP,590,226,1,817
Yavapai,207 - MESQUITE,STATE SENATOR - DIST. 1,,WRITE-IN 235,,3,0,0,3
Yavapai,207 - MESQUITE,STATE REP - DIST. 1,,"CAMPBELL, NOEL",REP,502,177,1,680
Yavapai,207 - MESQUITE,STATE REP - DIST. 1,,"STRINGER, DAVID",REP,483,172,0,655
Yavapai,207 - MESQUITE,STATE REP - DIST. 1,,"PIERSON, PETER",DEM,198,56,1,255
Yavapai,207 - MESQUITE,STATE REP - DIST. 1,,"KNAUER, HARYAKSHA GREGOR",GRN,68,11,0,79
Yavapai,207 - MESQUITE,STATE REP - DIST. 1,,WRITE-IN 240,,2,0,0,2
Yavapai,207 - MESQUITE,CORPORATION COMMISSIONER,,"BURNS, ROBERT BOB""""",REP,491,169,1,661
Yavapai,207 - MESQUITE,CORPORATION COMMISSIONER,,"DUNN, BOYD",REP,430,164,0,594
Yavapai,207 - MESQUITE,CORPORATION COMMISSIONER,,"TOBIN, ANDY",REP,473,169,1,643
Yavapai,207 - MESQUITE,CORPORATION COMMISSIONER,,"CHABIN, TOM",DEM,212,56,0,268
Yavapai,207 - MESQUITE,CORPORATION COMMISSIONER,,"MUNDELL, WILLIAM BILL""""",DEM,209,68,1,278
Yavapai,207 - MESQUITE,CORPORATION COMMISSIONER,,WRITE-IN 134,,0,0,0,0
Yavapai,207 - MESQUITE,BOARD OF SUPERVISORS - DIST. 1,,"SIMMONS, ROWLE",REP,563,213,1,777
Yavapai,207 - MESQUITE,BOARD OF SUPERVISORS - DIST. 1,,WRITE-IN 204,,7,2,0,9
Yavapai,207 - MESQUITE,COUNTY ASSESSOR,,"SIMMONS, JUDD",REP,555,216,1,772
Yavapai,207 - MESQUITE,COUNTY ASSESSOR,,WRITE-IN 135,,2,1,0,3
Yavapai,207 - MESQUITE,COUNTY ATTORNEY,,"POLK, SHEILA",REP,552,217,1,770
Yavapai,207 - MESQUITE,COUNTY ATTORNEY,,WRITE-IN 136,,4,0,0,4
Yavapai,207 - MESQUITE,COUNTY RECORDER,,"HOFFMAN, LESLIE M",REP,555,216,1,772
Yavapai,207 - MESQUITE,COUNTY RECORDER,,WRITE-IN 137,,1,0,0,1
Yavapai,207 - MESQUITE,COUNTY SCHOOL SUPERINTENDENT,,"CARTER, TIM",REP,549,212,1,762
Yavapai,207 - MESQUITE,COUNTY SCHOOL SUPERINTENDENT,,WRITE-IN 138,,3,0,0,3
Yavapai,207 - MESQUITE,COUNTY SHERIFF,,"MASCHER, SCOTT",REP,566,223,1,790
Yavapai,207 - MESQUITE,COUNTY SHERIFF,,WRITE-IN 143,,3,0,0,3
Yavapai,207 - MESQUITE,COUNTY TREASURER,,"JACOBS, ROSS",REP,575,220,1,796
Yavapai,207 - MESQUITE,COUNTY TREASURER,,WRITE-IN 199,,1,0,0,1
Yavapai,207 - MESQUITE,JUDGE OF SUPERIOR COURT - DIV. 4,,"TREBESCH, PATRICIA",,516,190,1,707
Yavapai,207 - MESQUITE,JUDGE OF SUPERIOR COURT - DIV. 4,,WRITE-IN 179,,3,0,0,3
Yavapai,207 - MESQUITE,JUDGE OF SUPERIOR COURT - DIV. 7,,"BLUFF, MICHAEL",,508,182,1,691
Yavapai,207 - MESQUITE,JUDGE OF SUPERIOR COURT - DIV. 7,,WRITE-IN 194,,3,0,0,3
Yavapai,207 - MESQUITE,CONGRESS ESD #17,,"BARKSDALE, BRIANNA",,398,130,1,529
Yavapai,207 - MESQUITE,CONGRESS ESD #17,,"DESHAZO, BRIAN",,180,87,0,267
Yavapai,207 - MESQUITE,CONGRESS ESD #17,,"GROGAN, J M",,144,57,0,201
Yavapai,207 - MESQUITE,CONGRESS ESD #17,,"MCGREW, KENT J",,276,84,1,361
Yavapai,207 - MESQUITE,CONGRESS ESD #17,,WRITE-IN 360,,3,0,0,3
Yavapai,207 - MESQUITE,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,YES,,491,164,1,656
Yavapai,207 - MESQUITE,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,NO,,88,45,0,133
Yavapai,207 - MESQUITE,BROWN - JUDGE OF THE COURT OF APPEALS,,YES,,475,166,1,642
Yavapai,207 - MESQUITE,BROWN - JUDGE OF THE COURT OF APPEALS,,NO,,85,39,0,124
Yavapai,207 - MESQUITE,JONES - JUDGE OF THE COURT OF APPEALS,,YES,,479,156,1,636
Yavapai,207 - MESQUITE,JONES - JUDGE OF THE COURT OF APPEALS,,NO,,81,46,0,127
Yavapai,207 - MESQUITE,THOMPSON - JUDGE OF THE COURT OF APPEALS,,YES,,469,160,1,630
Yavapai,207 - MESQUITE,THOMPSON - JUDGE OF THE COURT OF APPEALS,,NO,,89,43,0,132
Yavapai,207 - MESQUITE,PROPOSITION 205,,YES,,296,113,1,410
Yavapai,207 - MESQUITE,PROPOSITION 205,,NO,,470,151,0,621
Yavapai,207 - MESQUITE,PROPOSITION 206,,YES,,377,135,1,513
Yavapai,207 - MESQUITE,PROPOSITION 206,,NO,,386,127,0,513
Yavapai,208 - YARN,President,,TRUMP / PENCE,REP,294,147,0,441
Yavapai,208 - YARN,President,,CLINTON / KAINE,DEM,135,41,0,176
Yavapai,208 - YARN,President,,JOHNSON / WELD,LBT,8,3,0,11
Yavapai,208 - YARN,President,,STEIN / BARAKA,GRN,9,1,0,10
Yavapai,208 - YARN,President,,WRITE-IN 900,,2,3,0,5
Yavapai,208 - YARN,U.S. Senate,,"MCCAIN, JOHN",REP,232,130,0,362
Yavapai,208 - YARN,U.S. Senate,,"KIRKPATRICK, ANN",DEM,152,48,0,200
Yavapai,208 - YARN,U.S. Senate,,"SWING, GARY",GRN,43,12,0,55
Yavapai,208 - YARN,U.S. Senate,,WRITE-IN 133,,4,2,0,6
Yavapai,208 - YARN,U.S. REP IN CONGRESS - DIST. 4,,"GOSAR, PAUL",REP,282,148,0,430
Yavapai,208 - YARN,U.S. REP IN CONGRESS - DIST. 4,,"WEISSER, MIKEL",DEM,137,42,0,179
Yavapai,208 - YARN,U.S. REP IN CONGRESS - DIST. 4,,WRITE-IN 234,,1,0,0,1
Yavapai,208 - YARN,STATE SENATOR - DIST. 1,,"FANN, KAREN",REP,317,155,0,472
Yavapai,208 - YARN,STATE SENATOR - DIST. 1,,WRITE-IN 235,,2,1,0,3
Yavapai,208 - YARN,STATE REP - DIST. 1,,"CAMPBELL, NOEL",REP,240,123,0,363
Yavapai,208 - YARN,STATE REP - DIST. 1,,"STRINGER, DAVID",REP,245,105,0,350
Yavapai,208 - YARN,STATE REP - DIST. 1,,"PIERSON, PETER",DEM,151,51,0,202
Yavapai,208 - YARN,STATE REP - DIST. 1,,"KNAUER, HARYAKSHA GREGOR",GRN,47,23,0,70
Yavapai,208 - YARN,STATE REP - DIST. 1,,WRITE-IN 240,,0,0,0,0
Yavapai,208 - YARN,CORPORATION COMMISSIONER,,"BURNS, ROBERT BOB""""",REP,238,123,0,361
Yavapai,208 - YARN,CORPORATION COMMISSIONER,,"DUNN, BOYD",REP,217,108,0,325
Yavapai,208 - YARN,CORPORATION COMMISSIONER,,"TOBIN, ANDY",REP,255,123,0,378
Yavapai,208 - YARN,CORPORATION COMMISSIONER,,"CHABIN, TOM",DEM,138,49,0,187
Yavapai,208 - YARN,CORPORATION COMMISSIONER,,"MUNDELL, WILLIAM BILL""""",DEM,139,54,0,193
Yavapai,208 - YARN,CORPORATION COMMISSIONER,,WRITE-IN 134,,1,1,0,2
Yavapai,208 - YARN,BOARD OF SUPERVISORS - DIST. 1,,"SIMMONS, ROWLE",REP,306,166,0,472
Yavapai,208 - YARN,BOARD OF SUPERVISORS - DIST. 1,,WRITE-IN 204,,4,2,0,6
Yavapai,208 - YARN,COUNTY ASSESSOR,,"SIMMONS, JUDD",REP,294,156,0,450
Yavapai,208 - YARN,COUNTY ASSESSOR,,WRITE-IN 135,,5,1,0,6
Yavapai,208 - YARN,COUNTY ATTORNEY,,"POLK, SHEILA",REP,304,148,0,452
Yavapai,208 - YARN,COUNTY ATTORNEY,,WRITE-IN 136,,5,1,0,6
Yavapai,208 - YARN,COUNTY RECORDER,,"HOFFMAN, LESLIE M",REP,296,153,0,449
Yavapai,208 - YARN,COUNTY RECORDER,,WRITE-IN 137,,2,1,0,3
Yavapai,208 - YARN,COUNTY SCHOOL SUPERINTENDENT,,"CARTER, TIM",REP,299,154,0,453
Yavapai,208 - YARN,COUNTY SCHOOL SUPERINTENDENT,,WRITE-IN 138,,5,1,0,6
Yavapai,208 - YARN,COUNTY SHERIFF,,"MASCHER, SCOTT",REP,307,157,0,464
Yavapai,208 - YARN,COUNTY SHERIFF,,WRITE-IN 143,,1,1,0,2
Yavapai,208 - YARN,COUNTY TREASURER,,"JACOBS, ROSS",REP,314,159,0,473
Yavapai,208 - YARN,COUNTY TREASURER,,WRITE-IN 199,,3,1,0,4
Yavapai,208 - YARN,JUDGE OF SUPERIOR COURT - DIV. 4,,"TREBESCH, PATRICIA",,274,141,0,415
Yavapai,208 - YARN,JUDGE OF SUPERIOR COURT - DIV. 4,,WRITE-IN 179,,3,1,0,4
Yavapai,208 - YARN,JUDGE OF SUPERIOR COURT - DIV. 7,,"BLUFF, MICHAEL",,272,144,0,416
Yavapai,208 - YARN,JUDGE OF SUPERIOR COURT - DIV. 7,,WRITE-IN 194,,3,1,0,4
Yavapai,208 - YARN,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,YES,,243,122,0,365
Yavapai,208 - YARN,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,NO,,70,36,0,106
Yavapai,208 - YARN,BROWN - JUDGE OF THE COURT OF APPEALS,,YES,,236,121,0,357
Yavapai,208 - YARN,BROWN - JUDGE OF THE COURT OF APPEALS,,NO,,74,32,0,106
Yavapai,208 - YARN,JONES - JUDGE OF THE COURT OF APPEALS,,YES,,242,121,0,363
Yavapai,208 - YARN,JONES - JUDGE OF THE COURT OF APPEALS,,NO,,69,33,0,102
Yavapai,208 - YARN,THOMPSON - JUDGE OF THE COURT OF APPEALS,,YES,,238,117,0,355
Yavapai,208 - YARN,THOMPSON - JUDGE OF THE COURT OF APPEALS,,NO,,70,35,0,105
Yavapai,208 - YARN,PROPOSITION 205,,YES,,218,105,0,323
Yavapai,208 - YARN,PROPOSITION 205,,NO,,209,79,0,288
Yavapai,208 - YARN,PROPOSITION 206,,YES,,254,105,0,359
Yavapai,208 - YARN,PROPOSITION 206,,NO,,168,78,0,246
Yavapai,208 - YARN,YARNELL ESD #52 - QUESTION 1,,"YES, SALE, LEASE OR EXCHANGE OF REAL PROPERTY",,327,128,0,455
Yavapai,208 - YARN,YARNELL ESD #52 - QUESTION 1,,"NO, SALE, LEASE OR EXCHANGE OF REAL PROPERTY",,76,38,0,114
Yavapai,209 - WICK,President,,TRUMP / PENCE,REP,180,57,0,237
Yavapai,209 - WICK,President,,CLINTON / KAINE,DEM,49,4,0,53
Yavapai,209 - WICK,President,,JOHNSON / WELD,LBT,4,1,0,5
Yavapai,209 - WICK,President,,STEIN / BARAKA,GRN,1,1,0,2
Yavapai,209 - WICK,President,,WRITE-IN 900,,5,2,0,7
Yavapai,209 - WICK,U.S. Senate,,"MCCAIN, JOHN",REP,157,45,0,202
Yavapai,209 - WICK,U.S. Senate,,"KIRKPATRICK, ANN",DEM,51,8,0,59
Yavapai,209 - WICK,U.S. Senate,,"SWING, GARY",GRN,14,8,0,22
Yavapai,209 - WICK,U.S. Senate,,WRITE-IN 133,,10,0,0,10
Yavapai,209 - WICK,U.S. REP IN CONGRESS - DIST. 4,,"GOSAR, PAUL",REP,181,53,0,234
Yavapai,209 - WICK,U.S. REP IN CONGRESS - DIST. 4,,"WEISSER, MIKEL",DEM,36,9,0,45
Yavapai,209 - WICK,U.S. REP IN CONGRESS - DIST. 4,,WRITE-IN 234,,0,0,0,0
Yavapai,209 - WICK,STATE SENATOR - DIST. 1,,"FANN, KAREN",REP,173,57,0,230
Yavapai,209 - WICK,STATE SENATOR - DIST. 1,,WRITE-IN 235,,0,0,0,0
Yavapai,209 - WICK,STATE REP - DIST. 1,,"CAMPBELL, NOEL",REP,157,50,0,207
Yavapai,209 - WICK,STATE REP - DIST. 1,,"STRINGER, DAVID",REP,145,47,0,192
Yavapai,209 - WICK,STATE REP - DIST. 1,,"PIERSON, PETER",DEM,41,7,0,48
Yavapai,209 - WICK,STATE REP - DIST. 1,,"KNAUER, HARYAKSHA GREGOR",GRN,10,2,0,12
Yavapai,209 - WICK,STATE REP - DIST. 1,,WRITE-IN 240,,3,0,0,3
Yavapai,209 - WICK,CORPORATION COMMISSIONER,,"BURNS, ROBERT BOB""""",REP,163,47,0,210
Yavapai,209 - WICK,CORPORATION COMMISSIONER,,"DUNN, BOYD",REP,152,41,0,193
Yavapai,209 - WICK,CORPORATION COMMISSIONER,,"TOBIN, ANDY",REP,145,49,0,194
Yavapai,209 - WICK,CORPORATION COMMISSIONER,,"CHABIN, TOM",DEM,48,6,0,54
Yavapai,209 - WICK,CORPORATION COMMISSIONER,,"MUNDELL, WILLIAM BILL""""",DEM,45,8,0,53
Yavapai,209 - WICK,CORPORATION COMMISSIONER,,WRITE-IN 134,,0,0,0,0
Yavapai,209 - WICK,BOARD OF SUPERVISORS - DIST. 1,,"SIMMONS, ROWLE",REP,167,51,0,218
Yavapai,209 - WICK,BOARD OF SUPERVISORS - DIST. 1,,WRITE-IN 204,,1,0,0,1
Yavapai,209 - WICK,COUNTY ASSESSOR,,"SIMMONS, JUDD",REP,164,49,0,213
Yavapai,209 - WICK,COUNTY ASSESSOR,,WRITE-IN 135,,0,0,0,0
Yavapai,209 - WICK,COUNTY ATTORNEY,,"POLK, SHEILA",REP,166,51,0,217
Yavapai,209 - WICK,COUNTY ATTORNEY,,WRITE-IN 136,,0,0,0,0
Yavapai,209 - WICK,COUNTY RECORDER,,"HOFFMAN, LESLIE M",REP,168,49,0,217
Yavapai,209 - WICK,COUNTY RECORDER,,WRITE-IN 137,,0,0,0,0
Yavapai,209 - WICK,COUNTY SCHOOL SUPERINTENDENT,,"CARTER, TIM",REP,164,50,0,214
Yavapai,209 - WICK,COUNTY SCHOOL SUPERINTENDENT,,WRITE-IN 138,,0,1,0,1
Yavapai,209 - WICK,COUNTY SHERIFF,,"MASCHER, SCOTT",REP,167,50,0,217
Yavapai,209 - WICK,COUNTY SHERIFF,,WRITE-IN 143,,0,0,0,0
Yavapai,209 - WICK,COUNTY TREASURER,,"JACOBS, ROSS",REP,168,49,0,217
Yavapai,209 - WICK,COUNTY TREASURER,,WRITE-IN 199,,0,0,0,0
Yavapai,209 - WICK,JUDGE OF SUPERIOR COURT - DIV. 4,,"TREBESCH, PATRICIA",,142,30,0,172
Yavapai,209 - WICK,JUDGE OF SUPERIOR COURT - DIV. 4,,WRITE-IN 179,,1,0,0,1
Yavapai,209 - WICK,JUDGE OF SUPERIOR COURT - DIV. 7,,"BLUFF, MICHAEL",,138,30,0,168
Yavapai,209 - WICK,JUDGE OF SUPERIOR COURT - DIV. 7,,WRITE-IN 194,,1,0,0,1
Yavapai,209 - WICK,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,YES,,139,32,0,171
Yavapai,209 - WICK,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,NO,,20,5,0,25
Yavapai,209 - WICK,BROWN - JUDGE OF THE COURT OF APPEALS,,YES,,127,33,0,160
Yavapai,209 - WICK,BROWN - JUDGE OF THE COURT OF APPEALS,,NO,,22,3,0,25
