county,precinct,office,district,candidate,party,early_voting,election_day,provisional,votes
Coconino,Williams Southside 99,PROPOSITION 125 - PUBLIC RETIREMENT SYSTEMS,,Number of Under Votes,,0,0,0,0
Coconino,Williams Southside 99,PROPOSITION 125 - PUBLIC RETIREMENT SYSTEMS,,YES,,203,58,3,264
Coconino,Williams Southside 99,PROPOSITION 125 - PUBLIC RETIREMENT SYSTEMS,,NO,,220,73,7,300
Coconino,Williams Southside 99,PROPOSITION 126 - PROHIB. TAXATION OF SERVICES,,Times Counted,,460,144,10,614
Coconino,Williams Southside 99,PROPOSITION 126 - PROHIB. TAXATION OF SERVICES,,Times Blank Voted,,16,11,0,27
Coconino,Williams Southside 99,PROPOSITION 126 - PROHIB. TAXATION OF SERVICES,,Times Over Voted,,0,0,0,0
Coconino,Williams Southside 99,PROPOSITION 126 - PROHIB. TAXATION OF SERVICES,,Number of Under Votes,,0,0,0,0
Coconino,Williams Southside 99,PROPOSITION 126 - PROHIB. TAXATION OF SERVICES,,YES,,322,103,5,430
Coconino,Williams Southside 99,PROPOSITION 126 - PROHIB. TAXATION OF SERVICES,,NO,,122,30,5,157
Coconino,Williams Southside 99,PROPOSITION 127 - RENEWABLE ENERGY PRODUCTION,,Times Counted,,460,144,10,614
Coconino,Williams Southside 99,PROPOSITION 127 - RENEWABLE ENERGY PRODUCTION,,Times Blank Voted,,13,7,0,20
Coconino,Williams Southside 99,PROPOSITION 127 - RENEWABLE ENERGY PRODUCTION,,Times Over Voted,,0,0,0,0
Coconino,Williams Southside 99,PROPOSITION 127 - RENEWABLE ENERGY PRODUCTION,,Number of Under Votes,,0,0,0,0
Coconino,Williams Southside 99,PROPOSITION 127 - RENEWABLE ENERGY PRODUCTION,,YES,,125,35,1,161
Coconino,Williams Southside 99,PROPOSITION 127 - RENEWABLE ENERGY PRODUCTION,,NO,,322,102,9,433
Coconino,Williams Southside 99,PROPOSITION 305 - EDUCATION EMPOWERMENT SCHOLARSHIP ACCOUNTS,,Times Counted,,460,144,10,614
Coconino,Williams Southside 99,PROPOSITION 305 - EDUCATION EMPOWERMENT SCHOLARSHIP ACCOUNTS,,Times Blank Voted,,24,12,0,36
Coconino,Williams Southside 99,PROPOSITION 305 - EDUCATION EMPOWERMENT SCHOLARSHIP ACCOUNTS,,Times Over Voted,,0,0,0,0
Coconino,Williams Southside 99,PROPOSITION 305 - EDUCATION EMPOWERMENT SCHOLARSHIP ACCOUNTS,,Number of Under Votes,,0,0,0,0
Coconino,Williams Southside 99,PROPOSITION 305 - EDUCATION EMPOWERMENT SCHOLARSHIP ACCOUNTS,,YES,,136,57,4,197
Coconino,Williams Southside 99,PROPOSITION 305 - EDUCATION EMPOWERMENT SCHOLARSHIP ACCOUNTS,,NO,,300,75,6,381
Coconino,Williams Southside 99,PROPOSITION 306 - CITIZENS CLEAN ELECTIONS ACT,,Times Counted,,460,144,10,614
Coconino,Williams Southside 99,PROPOSITION 306 - CITIZENS CLEAN ELECTIONS ACT,,Times Blank Voted,,48,20,0,68
Coconino,Williams Southside 99,PROPOSITION 306 - CITIZENS CLEAN ELECTIONS ACT,,Times Over Voted,,0,0,0,0
Coconino,Williams Southside 99,PROPOSITION 306 - CITIZENS CLEAN ELECTIONS ACT,,Number of Under Votes,,0,0,0,0
Coconino,Williams Southside 99,PROPOSITION 306 - CITIZENS CLEAN ELECTIONS ACT,,YES,,241,78,2,321
Coconino,Williams Southside 99,PROPOSITION 306 - CITIZENS CLEAN ELECTIONS ACT,,NO,,171,46,8,225
Coconino,Williams Southside 99,PROPOSITION 416 - JUDGES MERIT ACT,,Times Counted,,460,144,10,614
Coconino,Williams Southside 99,PROPOSITION 416 - JUDGES MERIT ACT,,Times Blank Voted,,48,24,1,73
Coconino,Williams Southside 99,PROPOSITION 416 - JUDGES MERIT ACT,,Times Over Voted,,0,0,0,0
Coconino,Williams Southside 99,PROPOSITION 416 - JUDGES MERIT ACT,,Number of Under Votes,,0,0,0,0
Coconino,Williams Southside 99,PROPOSITION 416 - JUDGES MERIT ACT,,YES,,199,55,4,258
Coconino,Williams Southside 99,PROPOSITION 416 - JUDGES MERIT ACT,,NO,,213,65,5,283
Coconino,Williams Southside 99,PROPOSITION 417 - CCC PROPERTY TAX,,Times Counted,,460,144,10,614
Coconino,Williams Southside 99,PROPOSITION 417 - CCC PROPERTY TAX,,Times Blank Voted,,33,16,1,50
Coconino,Williams Southside 99,PROPOSITION 417 - CCC PROPERTY TAX,,Times Over Voted,,0,0,0,0
Coconino,Williams Southside 99,PROPOSITION 417 - CCC PROPERTY TAX,,Number of Under Votes,,0,0,0,0
Coconino,Williams Southside 99,PROPOSITION 417 - CCC PROPERTY TAX,,YES,,133,46,3,182
Coconino,Williams Southside 99,PROPOSITION 417 - CCC PROPERTY TAX,,NO,,294,82,6,382
Coconino,Williams Southside 99,PROPOSITION 426 - UNS GAS UTILITY AGREEMENT,,Times Counted,,390,127,10,527
Coconino,Williams Southside 99,PROPOSITION 426 - UNS GAS UTILITY AGREEMENT,,Times Blank Voted,,35,18,1,54
Coconino,Williams Southside 99,PROPOSITION 426 - UNS GAS UTILITY AGREEMENT,,Times Over Voted,,0,0,0,0
Coconino,Williams Southside 99,PROPOSITION 426 - UNS GAS UTILITY AGREEMENT,,Number of Under Votes,,0,0,0,0
Coconino,Williams Southside 99,PROPOSITION 426 - UNS GAS UTILITY AGREEMENT,,YES,,252,71,7,330
Coconino,Williams Southside 99,PROPOSITION 426 - UNS GAS UTILITY AGREEMENT,,NO,,103,38,2,143
Coconino,Williams Southside 99,PROPOSITION 430 - CONTINUE TO LEVY A PROPERTY TAX,,Times Counted,,423,136,10,569
Coconino,Williams Southside 99,PROPOSITION 430 - CONTINUE TO LEVY A PROPERTY TAX,,Times Blank Voted,,17,12,1,30
Coconino,Williams Southside 99,PROPOSITION 430 - CONTINUE TO LEVY A PROPERTY TAX,,Times Over Voted,,0,0,0,0
Coconino,Williams Southside 99,PROPOSITION 430 - CONTINUE TO LEVY A PROPERTY TAX,,Number of Under Votes,,0,0,0,0
Coconino,Williams Southside 99,PROPOSITION 430 - CONTINUE TO LEVY A PROPERTY TAX,,YES,,291,89,7,387
Coconino,Williams Southside 99,PROPOSITION 430 - CONTINUE TO LEVY A PROPERTY TAX,,NO,,115,35,2,152
Coconino,Election Total,U.S. Senate,,Times Counted,,39239,12271,1316,52826
Coconino,Election Total,U.S. Senate,,Times Blank Voted,,425,123,8,556
Coconino,Election Total,U.S. Senate,,Times Over Voted,,15,3,0,18
Coconino,Election Total,U.S. Senate,,Number of Under Votes,,0,0,0,0
Coconino,Election Total,U.S. Senate,,"SINEMA, KYRSTEN",DEM,23976,7147,836,31959
Coconino,Election Total,U.S. Senate,,"MCSALLY, MARTHA",REP,13577,4588,406,18571
Coconino,Election Total,U.S. Senate,,"GREEN, ANGELA",GRN,1179,391,64,1634
Coconino,Election Total,U.S. Senate,,Write-ins,,67,19,2,88
Coconino,Election Total,U.S. House,1,Times Counted,,39239,12271,1316,52826
Coconino,Election Total,U.S. House,1,Times Blank Voted,,887,225,33,1145
Coconino,Election Total,U.S. House,1,Times Over Voted,,11,0,0,11
Coconino,Election Total,U.S. House,1,Number of Under Votes,,0,0,0,0
Coconino,Election Total,U.S. House,1,"O'HALLERAN, TOM",DEM,25191,7460,863,33514
Coconino,Election Total,U.S. House,1,"ROGERS, WENDY",REP,13099,4560,418,18077
Coconino,Election Total,U.S. House,1,Write-ins,,51,26,2,79
Coconino,Election Total,Governor,,Times Counted,,39072,12250,1294,52616
Coconino,Election Total,Governor,,Times Blank Voted,,419,146,16,581
Coconino,Election Total,Governor,,Times Over Voted,,12,1,0,13
Coconino,Election Total,Governor,,Number of Under Votes,,0,0,0,0
Coconino,Election Total,Governor,,"GARCIA, DAVID",DEM,21672,6210,773,28655
Coconino,Election Total,Governor,,"DUCEY, DOUG",REP,16026,5479,448,21953
Coconino,Election Total,Governor,,"TORRES, ANGEL",GRN,887,395,55,1337
Coconino,Election Total,Governor,,Write-ins,,56,19,2,77
Coconino,Election Total,State Senate,6,Times Counted,,32863,7364,986,41213
Coconino,Election Total,State Senate,6,Times Blank Voted,,1018,240,44,1302
Coconino,Election Total,State Senate,6,Times Over Voted,,5,0,0,5
Coconino,Election Total,State Senate,6,Number of Under Votes,,0,0,0,0
Coconino,Election Total,State Senate,6,"CARLISLE, WADE",DEM,20002,3822,620,24444
Coconino,Election Total,State Senate,6,"ALLEN, SYLVIA TENNEY",REP,11814,3293,320,15427
Coconino,Election Total,State Senate,6,Write-ins,,24,9,2,35
Coconino,Election Total,State House,6,Times Counted,,32863,7364,986,41213
Coconino,Election Total,State House,6,Times Blank Voted,,1064,218,42,1324
Coconino,Election Total,State House,6,Times Over Voted,,10,0,0,10
Coconino,Election Total,State House,6,Number of Under Votes,,4971,1914,288,7173
Coconino,Election Total,State House,6,"FRENCH, FELICIA",DEM,19279,3586,580,23445
Coconino,Election Total,State House,6,"TYLER, BOBBY",DEM,17158,2933,462,20553
Coconino,Election Total,State House,6,"BLACKMAN, WALTER",REP,10959,2810,264,14033
Coconino,Election Total,State House,6,"THORPE, BOB",REP,11188,3031,289,14508
Coconino,Election Total,State House,6,Write-ins,,23,18,5,46
Coconino,Election Total,State Senate,7,Times Counted,,6209,4886,308,11403
Coconino,Election Total,State Senate,7,Times Blank Voted,,186,129,6,321
Coconino,Election Total,State Senate,7,Times Over Voted,,0,0,0,0
Coconino,Election Total,State Senate,7,Number of Under Votes,,0,0,0,0
Coconino,Election Total,State Senate,7,"PESHLAKAI, JAMESCITA",DEM,4101,3547,230,7878
Coconino,Election Total,State Senate,7,"MEALER, JL",REP,1919,1204,72,3195
Coconino,Election Total,State Senate,7,Write-ins,,3,6,0,9
Coconino,Election Total,State House,7,Times Counted,,6209,4886,308,11403
Coconino,Election Total,State House,7,Times Blank Voted,,220,137,11,368
Coconino,Election Total,State House,7,Times Over Voted,,0,0,1,1
Coconino,Election Total,State House,7,Number of Under Votes,,3644,3198,202,7044
Coconino,Election Total,State House,7,"TELLER, ARLANDO",DEM,2829,2122,130,5081
Coconino,Election Total,State House,7,"TSOSIE, MYRON",DEM,3421,2864,174,6459
Coconino,Election Total,State House,7,"SHAMLEY, DOYEL",REP,2072,1305,86,3463
Coconino,Election Total,State House,7,Write-in 50,,12,9,0,21
Coconino,Election Total,Secretary of State,,Times Counted,,39072,12250,1294,52616
Coconino,Election Total,Secretary of State,,Times Blank Voted,,1163,326,47,1536
Coconino,Election Total,Secretary of State,,Times Over Voted,,1,0,0,1
Coconino,Election Total,Secretary of State,,Number of Under Votes,,0,0,0,0
Coconino,Election Total,Secretary of State,,"HOBBS, KATIE",DEM,23854,7155,836,31845
Coconino,Election Total,Secretary of State,,"GAYNOR, STEVE",REP,14027,4751,411,19189
Coconino,Election Total,Secretary of State,,Write-ins,,27,18,0,45
Coconino,Election Total,Attorney General,,Times Counted,,39072,12250,1294,52616
Coconino,Election Total,Attorney General,,Times Blank Voted,,1414,384,50,1848
Coconino,Election Total,Attorney General,,Times Over Voted,,5,0,0,5
Coconino,Election Total,Attorney General,,Number of Under Votes,,0,0,0,0
Coconino,Election Total,Attorney General,,"CONTRERAS, JANUARY",DEM,23017,6887,799,30703
Coconino,Election Total,Attorney General,,"BRNOVICH, MARK",REP,14576,4961,445,19982
Coconino,Election Total,Attorney General,,Write-ins,,60,18,0,78
Coconino,Election Total,State Treasurer,,Times Counted,,39072,12250,1294,52616
Coconino,Election Total,State Treasurer,,Times Blank Voted,,1871,457,64,2392
Coconino,Election Total,State Treasurer,,Times Over Voted,,2,0,0,2
Coconino,Election Total,State Treasurer,,Number of Under Votes,,0,0,0,0
Coconino,Election Total,State Treasurer,,"MANOIL, MARK",DEM,22058,6736,773,29567
Coconino,Election Total,State Treasurer,,"YEE, KIMBERLY",REP,15110,5048,455,20613
Coconino,Election Total,State Treasurer,,Write-ins,,31,9,2,42
Coconino,Election Total,Superintendent of Public Instruction,,Times Counted,,39072,12250,1294,52616
Coconino,Election Total,Superintendent of Public Instruction,,Times Blank Voted,,1691,464,64,2219
Coconino,Election Total,Superintendent of Public Instruction,,Times Over Voted,,5,0,0,5
Coconino,Election Total,Superintendent of Public Instruction,,Number of Under Votes,,0,0,0,0
Coconino,Election Total,Superintendent of Public Instruction,,"HOFFMAN, KATHY",DEM,24080,7176,828,32084
Coconino,Election Total,Superintendent of Public Instruction,,"RIGGS, FRANK",REP,13256,4598,400,18254
Coconino,Election Total,Superintendent of Public Instruction,,Write-ins,,40,12,2,54
Coconino,Election Total,State Mine Inspector,,Times Counted,,39072,12250,1294,52616
Coconino,Election Total,State Mine Inspector,,Times Blank Voted,,2143,644,81,2868
Coconino,Election Total,State Mine Inspector,,Times Over Voted,,7,0,0,7
Coconino,Election Total,State Mine Inspector,,Number of Under Votes,,0,0,0,0
Coconino,Election Total,State Mine Inspector,,"PIERCE, WILLIAM",DEM,22698,6917,795,30410
Coconino,Election Total,State Mine Inspector,,"HART, JOE",REP,14176,4669,416,19261
Coconino,Election Total,State Mine Inspector,,Write-ins,,48,20,2,70
Coconino,Election Total,Corporation Commissioner,,Times Counted,,39072,12250,1294,52616
Coconino,Election Total,Corporation Commissioner,,Times Blank Voted,,2087,596,84,2767
Coconino,Election Total,Corporation Commissioner,,Times Over Voted,,9,0,0,9
Coconino,Election Total,Corporation Commissioner,,Number of Under Votes,,4803,3479,376,8658
Coconino,Election Total,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,22363,6444,723,29530
Coconino,Election Total,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,21257,5445,646,27348
Coconino,Election Total,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,12804,4017,323,17144
Coconino,Election Total,Corporation Commissioner,,"OLSON, JUSTIN",REP,12668,3906,344,16918
Coconino,Election Total,Corporation Commissioner,,Write-ins,,57,17,8,82
Coconino,Election Total,CLERK OF THE SUPERIOR COURT,,Times Counted,,39072,12250,1294,52616
Coconino,Election Total,CLERK OF THE SUPERIOR COURT,,Times Blank Voted,,10985,3331,289,14605
Coconino,Election Total,CLERK OF THE SUPERIOR COURT,,Times Over Voted,,2,0,0,2
Coconino,Election Total,CLERK OF THE SUPERIOR COURT,,Number of Under Votes,,0,0,0,0
Coconino,Election Total,CLERK OF THE SUPERIOR COURT,,"WYANT, VALERIE",DEM,27593,8768,991,37352
Coconino,Election Total,CLERK OF THE SUPERIOR COURT,,Write-in 20,,492,151,14,657
Coconino,Election Total,CONSTABLE - FLAGSTAFF,,Times Counted,,33625,8369,1083,43077
Coconino,Election Total,CONSTABLE - FLAGSTAFF,,Times Blank Voted,,9145,2408,252,11805
Coconino,Election Total,CONSTABLE - FLAGSTAFF,,Times Over Voted,,1,0,0,1
Coconino,Election Total,CONSTABLE - FLAGSTAFF,,Number of Under Votes,,0,0,0,0
Coconino,Election Total,CONSTABLE - FLAGSTAFF,,"WOMBLE, DARRIN",DEM,24051,5857,822,30730
Coconino,Election Total,CONSTABLE - FLAGSTAFF,,Write-in 20,,428,104,9,541
Coconino,Election Total,CONSTABLE - FREDONIA,,Times Counted,,259,144,24,427
Coconino,Election Total,CONSTABLE - FREDONIA,,Times Blank Voted,,236,132,20,388
Coconino,Election Total,CONSTABLE - FREDONIA,,Times Over Voted,,0,0,0,0
Coconino,Election Total,CONSTABLE - FREDONIA,,Number of Under Votes,,0,0,0,0
Coconino,Election Total,CONSTABLE - FREDONIA,,Write-in,,23,12,4,39
Coconino,Election Total,CONSTABLE - PAGE,,Times Counted,,2119,2672,143,4934
Coconino,Election Total,CONSTABLE - PAGE,,Times Blank Voted,,2005,2588,140,4733
Coconino,Election Total,CONSTABLE - PAGE,,Times Over Voted,,0,0,0,0
Coconino,Election Total,CONSTABLE - PAGE,,Number of Under Votes,,0,0,0,0
Coconino,Election Total,CONSTABLE - PAGE,,Write-in,,114,84,3,201
Coconino,Election Total,CONSTABLE - WILLIAMS,,Times Counted,,3069,1065,44,4178
Coconino,Election Total,CONSTABLE - WILLIAMS,,Times Blank Voted,,763,287,12,1062
Coconino,Election Total,CONSTABLE - WILLIAMS,,Times Over Voted,,0,0,0,0
Coconino,Election Total,CONSTABLE - WILLIAMS,,Number of Under Votes,,0,0,0,0
Coconino,Election Total,CONSTABLE - WILLIAMS,,"REMENDER, RICK",REP,2088,712,31,2831
Coconino,Election Total,CONSTABLE - WILLIAMS,,Write-in 20,,218,66,1,285
Coconino,Election Total,JUSTICE OF THE PEACE - FLAGSTAFF,,Times Counted,,33625,8369,1083,43077
Coconino,Election Total,JUSTICE OF THE PEACE - FLAGSTAFF,,Times Blank Voted,,9284,2397,249,11930
Coconino,Election Total,JUSTICE OF THE PEACE - FLAGSTAFF,,Times Over Voted,,1,0,0,1
Coconino,Election Total,JUSTICE OF THE PEACE - FLAGSTAFF,,Number of Under Votes,,0,0,0,0
Coconino,Election Total,JUSTICE OF THE PEACE - FLAGSTAFF,,"GRODMAN, HOWARD",DEM,23881,5861,826,30568
Coconino,Election Total,JUSTICE OF THE PEACE - FLAGSTAFF,,Write-in 20,,459,111,8,578
Coconino,Election Total,JUSTICE OF THE PEACE - FREDONIA,,Times Counted,,259,144,24,427
Coconino,Election Total,JUSTICE OF THE PEACE - FREDONIA,,Times Blank Voted,,28,8,1,37
Coconino,Election Total,JUSTICE OF THE PEACE - FREDONIA,,Times Over Voted,,0,0,0,0
Coconino,Election Total,JUSTICE OF THE PEACE - FREDONIA,,Number of Under Votes,,0,0,0,0
Coconino,Election Total,JUSTICE OF THE PEACE - FREDONIA,,"CUTCHEN, SERENA",REP,228,135,23,386
Coconino,Election Total,JUSTICE OF THE PEACE - FREDONIA,,Write-in 20,,3,1,0,4
Coconino,Election Total,JUSTICE OF THE PEACE - PAGE,,Times Counted,,2119,2672,143,4934
Coconino,Election Total,JUSTICE OF THE PEACE - PAGE,,Times Blank Voted,,85,101,4,190
Coconino,Election Total,JUSTICE OF THE PEACE - PAGE,,Times Over Voted,,0,0,0,0
Coconino,Election Total,JUSTICE OF THE PEACE - PAGE,,Number of Under Votes,,0,0,0,0
Coconino,Election Total,JUSTICE OF THE PEACE - PAGE,,"ROBERTS, DONALD G.",DEM,1275,1800,95,3170
Coconino,Election Total,JUSTICE OF THE PEACE - PAGE,,"BARNES, MICHAEL",IND,750,757,44,1551
Coconino,Election Total,JUSTICE OF THE PEACE - PAGE,,Write-ins,,9,14,0,23
Coconino,Election Total,JUSTICE OF THE PEACE - WILLIAMS,,Times Counted,,3069,1065,44,4178
Coconino,Election Total,JUSTICE OF THE PEACE - WILLIAMS,,Times Blank Voted,,180,53,2,235
Coconino,Election Total,JUSTICE OF THE PEACE - WILLIAMS,,Times Over Voted,,0,0,0,0
Coconino,Election Total,JUSTICE OF THE PEACE - WILLIAMS,,Number of Under Votes,,0,0,0,0
Coconino,Election Total,JUSTICE OF THE PEACE - WILLIAMS,,"KROMBEEN, ROB",REP,1886,624,29,2539
Coconino,Election Total,JUSTICE OF THE PEACE - WILLIAMS,,"SHUMWAY, ANNIE",IND,982,383,13,1378
Coconino,Election Total,JUSTICE OF THE PEACE - WILLIAMS,,Write-ins,,21,5,0,26
Coconino,Election Total,JUSTICE AZ SUPREME COURT (BOLICK),,Times Counted,,39072,12250,1294,52616
Coconino,Election Total,JUSTICE AZ SUPREME COURT (BOLICK),,Times Blank Voted,,10622,2702,326,13650
Coconino,Election Total,JUSTICE AZ SUPREME COURT (BOLICK),,Times Over Voted,,14,0,0,14
Coconino,Election Total,JUSTICE AZ SUPREME COURT (BOLICK),,Number of Under Votes,,0,0,0,0
Coconino,Election Total,JUSTICE AZ SUPREME COURT (BOLICK),,YES,,19020,6365,588,25973
Coconino,Election Total,JUSTICE AZ SUPREME COURT (BOLICK),,NO,,9416,3183,380,12979
Coconino,Election Total,JUSTICE AZ SUPREME COURT (PELANDER),,Times Counted,,39072,12250,1294,52616
Coconino,Election Total,JUSTICE AZ SUPREME COURT (PELANDER),,Times Blank Voted,,10879,2844,340,14063
Coconino,Election Total,JUSTICE AZ SUPREME COURT (PELANDER),,Times Over Voted,,10,0,0,10
Coconino,Election Total,JUSTICE AZ SUPREME COURT (PELANDER),,Number of Under Votes,,0,0,0,0
Coconino,Election Total,JUSTICE AZ SUPREME COURT (PELANDER),,YES,,19263,6290,590,26143
Coconino,Election Total,JUSTICE AZ SUPREME COURT (PELANDER),,NO,,8920,3116,364,12400
Coconino,Election Total,JUDGE OF THE SUPERIOR COURT - DIV 1,,Times Counted,,39072,12250,1294,52616
Coconino,Election Total,JUDGE OF THE SUPERIOR COURT - DIV 1,,Times Blank Voted,,13360,3648,372,17380
Coconino,Election Total,JUDGE OF THE SUPERIOR COURT - DIV 1,,Times Over Voted,,5,0,0,5
Coconino,Election Total,JUDGE OF THE SUPERIOR COURT - DIV 1,,Number of Under Votes,,0,0,0,0
Coconino,Election Total,JUDGE OF THE SUPERIOR COURT - DIV 1,,"REED, TED",,25422,8516,917,34855
Coconino,Election Total,JUDGE OF THE SUPERIOR COURT - DIV 1,,Write-in 20,,285,86,5,376
Coconino,Election Total,JUDGE OF THE SUPERIOR COURT - DIV 2,,Times Counted,,39072,12250,1294,52616
Coconino,Election Total,JUDGE OF THE SUPERIOR COURT - DIV 2,,Times Blank Voted,,12006,3348,358,15712
Coconino,Election Total,JUDGE OF THE SUPERIOR COURT - DIV 2,,Times Over Voted,,2,0,0,2
Coconino,Election Total,JUDGE OF THE SUPERIOR COURT - DIV 2,,Number of Under Votes,,0,0,0,0
Coconino,Election Total,JUDGE OF THE SUPERIOR COURT - DIV 2,,"SLAYTON, DAN",,26780,8817,933,36530
Coconino,Election Total,JUDGE OF THE SUPERIOR COURT - DIV 2,,Write-in,,284,85,3,372
Coconino,Election Total,JUDGE OF THE SUPERIOR COURT - DIV 4,,Times Counted,,39072,12250,1294,52616
Coconino,Election Total,JUDGE OF THE SUPERIOR COURT - DIV 4,,Times Blank Voted,,13623,3731,383,17737
Coconino,Election Total,JUDGE OF THE SUPERIOR COURT - DIV 4,,Times Over Voted,,1,0,0,1
Coconino,Election Total,JUDGE OF THE SUPERIOR COURT - DIV 4,,Number of Under Votes,,0,0,0,0
Coconino,Election Total,JUDGE OF THE SUPERIOR COURT - DIV 4,,"FRIDLUND-HORNE, E",,25085,8411,905,34401
Coconino,Election Total,JUDGE OF THE SUPERIOR COURT - DIV 4,,Write-in,,363,108,6,477
